Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,flag,flag,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),drct,drct,drct,drct,drct
0,0,-1.79523,-0.00496,0.001311,0,3,49153,1.539,0,0,0,-0.000004,0.001916,0.00386,-0.004018,-0.004388,0.000496,0,0,0,0,0,0,0
0,0,-1.792836,0.00008,0.000089,0,3,49173,1.559,0,0,0,-0.000004,0.001935,0.003898,-0.004046,-0.001362,0.000135,0,0,0,0,0,0,0
0,0,-1.797624,-0.007251,0.004671,0,3,49193,1.579,0,0,0,-0.000004,0.00196,0.003948,-0.004134,-0.006136,0.001597,0,0,0,0,0,0,0
0,0,-1.79164,-0.004655,0.004976,0,3,49213,1.599,0,0,0,-0.000004,0.001989,0.004006,-0.004201,-0.004383,0.001572,0,0,0,0,0,0,0
0,0,-1.81797,-0.004196,0.002075,0,3,49294,1.68,0,0,0,-0.000004,0.002001,0.004031,-0.004196,-0.0028,0.000586,0,0,0,0,0,0,0
0,0,-1.813182,0.00176,0.005587,0,3,49314,1.7,0,0,0,-0.000004,0.002035,0.004099,-0.004215,-0.000191,0.001909,0,0,0,0,0,0,0
0,0,-1.827544,-0.000684,0.004518,0,3,49334,1.72,0,0,0,-0.000004,0.002076,0.004183,-0.004205,-0.000496,0.001505,0,0,0,0,0,0,0
0,0,-1.806001,0.002065,0.003297,0,3,49354,1.74,0,0,0,-0.000004,0.002112,0.004255,-0.004203,0.000438,0.001134,0,0,0,0,0,0,0
0,0,-1.809592,-0.0016,-0.002201,0,3,49374,1.76,0,0,0,-0.000005,0.002134,0.004299,-0.004218,-0.001896,-0.000606,0,0,0,0,0,0,0
0,0,-1.820363,-0.002516,0.000089,0,3,49394,1.78,0,0,0,-0.000005,0.00214,0.004311,-0.004263,-0.003023,0.00014,0,0,0,0,0,0,0
0,0,-1.838316,-0.005571,0.003144,0,3,49414,1.8,0,0,0,-0.000005,0.002162,0.004354,-0.004337,-0.005095,0.001113,0,0,0,0,0,0,0
0,0,-1.809592,-0.004502,0.004976,0,3,49434,1.82,0,0,0,-0.000005,0.002178,0.004387,-0.004416,-0.004674,0.001519,0,0,0,0,0,0,0
0,0,-1.834725,-0.000226,0.007573,0,3,49454,1.84,0,0,0,-0.000005,0.002202,0.004437,-0.004451,-0.001453,0.002334,0,0,0,0,0,0,0
0,0,-1.843103,-0.0016,0.001922,0,3,49474,1.86,0,0,0,-0.000005,0.002249,0.00453,-0.004485,-0.002257,0.000717,0,0,0,0,0,0,0
0,0,-1.827544,0.001607,0.004824,0,3,49494,1.88,0,0,0,-0.000005,0.002287,0.004608,-0.004491,0.000013,0.001703,0,0,0,0,0,0,0
0,0,-1.856268,-0.001295,0.001158,0,3,49514,1.9,0,0,0,-0.000005,0.002327,0.004687,-0.004493,-0.001293,0.000493,0,0,0,0,0,0,0
0,0,-1.790443,-0.00832,0.008336,0,3,49534,1.92,0,0,0,-0.000005,0.002345,0.004724,-0.00454,-0.001197,0.002668,0,0,0,0,0,0,0
0,0,-1.825151,-0.000378,-0.000216,0,3,49554,1.94,0,0,0,-0.000006,0.002415,0.004865,-0.004614,-0.00297,0.000232,0,0,0,0,0,0,0
0,0,-1.776081,0.001301,-0.001438,0,3,49574,1.96,0,0,0,-0.000006,0.002424,0.004883,-0.004646,-0.001082,-0.000381,0,0,0,0,0,0,0
0,0,-1.828741,-0.00328,0.005587,0,3,49594,1.98,0,0,0,-0.000006,0.002432,0.0049,-0.004672,-0.002693,0.001797,0,0,0,0,0,0,0
0,0,-1.853874,0.00237,-0.001285,0,3,49614,2,0,0,0,-0.000006,0.002462,0.00496,-0.004688,-0.000179,-0.000327,0,0,0,0,0,0,0
0,0,-1.834725,-0.005571,-0.000063,0,3,49634,2.02,0,0,0,-0.000006,0.002487,0.00501,-0.00471,-0.003842,0.000215,0,0,0,0,0,0,0
0,0,-1.813182,-0.006793,0.004366,0,3,49654,2.04,0,0,0,-0.000006,0.002503,0.005041,-0.004796,-0.005993,0.001424,0,0,0,0,0,0,0
0,0,-1.827544,-0.002822,-0.003118,0,3,49674,2.06,0,0,0,-0.000006,0.002524,0.005085,-0.004859,-0.003871,-0.000912,0,0,0,0,0,0,0
0,0,-1.776081,-0.002058,0.006351,0,3,49694,2.08,0,0,0,-0.000006,0.002533,0.005103,-0.004924,-0.003228,0.002087,0,0,0,0,0,0,0
0,0,-1.766506,-0.004807,0.002228,0,3,49714,2.1,0,0,0,-0.000007,0.00257,0.005177,-0.004996,-0.004842,0.000757,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.800017,-0.002669,-0.002049,0,3,49734,2.12,20,20,20,-0.000007,0.002602,0.005241,-0.005074,-0.004238,-0.000436,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.828741,0.002676,0.002075,0,3,49754,2.14,20,20,20,-0.000007,0.002613,0.005264,-0.005085,0.000195,0.00077,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.825151,-0.005113,0.002991,0,3,49774,2.16,20,20,20,-0.000007,0.002628,0.005293,-0.005114,-0.003781,0.000942,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.835922,-0.000684,0.0007,0,3,49794,2.18,20,20,20,-0.000007,0.002648,0.005334,-0.005187,-0.003101,0.000282,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.803608,0.000385,0.006962,0,3,49814,2.2,20,20,20,-0.000007,0.002663,0.005364,-0.005208,-0.000916,0.002198,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.808395,-0.003586,0.00574,0,3,49834,2.22,20,20,20,-0.000007,0.002694,0.005427,-0.005246,-0.003229,0.00176,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.797624,-0.005876,-0.002049,0,3,49854,2.24,20,20,20,-0.000007,0.002728,0.005496,-0.005307,-0.005235,-0.000525,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.819166,-0.002516,0.002686,0,3,49874,2.26,20,20,20,-0.000007,0.002728,0.005496,-0.005359,-0.003287,0.000868,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.850284,0.000538,0.003297,0,3,49894,2.28,20,20,20,-0.000008,0.002753,0.005545,-0.005366,-0.000679,0.001107,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.820363,-0.006945,0.002686,0,3,49914,2.3,20,20,20,-0.000008,0.002782,0.005604,-0.005426,-0.005504,0.000935,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.79164,-0.0016,-0.000369,0,3,49934,2.32,20,20,20,-0.000008,0.002787,0.005614,-0.005507,-0.003793,-0.000167,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.797624,-0.002058,0.004518,0,3,49954,2.34,20,20,20,-0.000008,0.002798,0.005637,-0.005546,-0.002686,0.001478,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.826347,0.003592,-0.00098,0,3,49974,2.36,20,20,20,-0.000008,0.002832,0.005705,-0.005533,0.001044,-0.000171,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.808395,-0.001142,0.001158,0,3,49993,2.379,20,20,20,-0.000008,0.002848,0.005736,-0.005554,-0.001922,0.000497,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.788049,-0.003433,0.008031,0,3,50013,2.399,20,20,20,-0.000008,0.002858,0.005757,-0.005596,-0.003239,0.002458,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.808395,-0.000989,0.001464,0,3,50034,2.42,20,20,20,-0.000008,0.002907,0.005855,-0.005602,-0.001411,0.000585,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.800017,-0.000073,0.004976,0,3,50053,2.439,20,20,20,-0.000009,0.002928,0.005898,-0.005587,-0.000295,0.001615,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.802411,-0.004807,0.001158,0,3,50073,2.459,20,20,20,-0.000009,0.002955,0.005953,-0.005607,-0.00353,0.000402,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.822757,-0.005418,0.004213,0,3,50093,2.479,20,20,20,-0.000009,0.002984,0.006011,-0.005655,-0.004492,0.001467,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.81797,0.002218,0.003907,0,3,50113,2.499,20,20,20,-0.000009,0.003031,0.006106,-0.005683,-0.000509,0.001417,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.835922,0.002218,0.004366,0,3,50134,2.52,20,20,20,-0.000009,0.003071,0.006186,-0.005704,-0.000298,0.001501,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.808395,-0.000684,0.004366,0,3,50154,2.54,20,20,20,-0.00001,0.003113,0.006271,-0.005728,-0.001707,0.001509,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.782065,0.000385,0.000548,0,3,50174,2.56,20,20,20,-0.00001,0.003148,0.006342,-0.005725,-0.000609,0.000298,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.788049,-0.000226,0.002686,0,3,50193,2.579,20,20,20,-0.00001,0.003163,0.006372,-0.005737,-0.001234,0.000906,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.79882,-0.000684,0.004518,0,3,50213,2.599,20,20,20,-0.00001,0.003183,0.006413,-0.00576,-0.001658,0.001437,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.84789,0.002218,0.004366,0,3,50234,2.62,20,20,20,-0.00001,0.003214,0.006474,-0.005764,0.000153,0.001418,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.822757,-0.000226,0.005435,0,3,50254,2.64,20,20,20,-0.000011,0.003248,0.006543,-0.00576,-0.000659,0.001777,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.820363,-0.002669,0.002838,0,3,50273,2.659,20,20,20,-0.000011,0.00329,0.006628,-0.00581,-0.003385,0.001016,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.826347,-0.001295,0.00574,0,3,50334,2.72,20,20,20,-0.000011,0.003387,0.006823,-0.005965,-0.004988,0.001771,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.806001,-0.003891,0.003297,0,3,50354,2.74,20,20,20,-0.000012,0.003434,0.006918,-0.006017,-0.003987,0.001198,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.801214,-0.005113,0.001006,0,3,50374,2.76,20,20,20,-0.000012,0.003451,0.006953,-0.006092,-0.005261,0.00032,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.829938,-0.000837,0.002838,0,3,50394,2.78,20,20,20,-0.000012,0.003454,0.006958,-0.006155,-0.002954,0.000848,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.823954,-0.005113,0.001922,0,3,50414,2.8,20,20,20,-0.000012,0.00347,0.00699,-0.006193,-0.004213,0.000621,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.803608,-0.002516,0.0007,0,3,50434,2.82,20,20,20,-0.000012,0.003492,0.007034,-0.006244,-0.004039,0.000328,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.829938,-0.001906,0.005893,0,3,50454,2.84,20,20,20,-0.000012,0.003499,0.007049,-0.006286,-0.002754,0.001808,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.819166,-0.002822,0.002228,0,3,50474,2.86,20,20,20,-0.000013,0.003534,0.007119,-0.006315,-0.002952,0.000769,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.820363,-0.005876,0.000089,0,3,50494,2.88,20,20,20,-0.000013,0.003545,0.007142,-0.006388,-0.005636,0.000038,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.813182,-0.001295,0.003144,0,3,50514,2.9,20,20,20,-0.000013,0.003547,0.007145,-0.006441,-0.002906,0.000961,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.807198,-0.001906,0.005435,0,3,50534,2.92,20,20,20,-0.000013,0.00357,0.007192,-0.006461,-0.002189,0.001733,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.809592,-0.007251,0.002228,0,3,50554,2.94,20,20,20,-0.000013,0.003621,0.007295,-0.006534,-0.006225,0.000911,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.806001,-0.000226,-0.001438,0,3,50574,2.96,20,20,20,-0.000013,0.003641,0.007335,-0.006572,-0.002212,-0.000365,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.788049,0.004967,0.003297,0,3,50594,2.98,20,20,20,-0.000013,0.003652,0.007356,-0.006561,0.001628,0.001126,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.792836,0.000996,0.003907,0,3,50614,3,20,20,20,-0.000014,0.003684,0.007421,-0.006552,-0.000184,0.001328,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.816773,0.002829,0.00406,0,3,50634,3.02,20,20,20,-0.000014,0.003725,0.007503,-0.006552,0.000389,0.001427,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.82156,0.000691,0.003297,0,3,50654,3.04,20,20,20,-0.000014,0.003752,0.007558,-0.00657,-0.001081,0.00107,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.792836,-0.001142,0.002228,0,3,50674,3.06,20,20,20,-0.000014,0.003775,0.007604,-0.006578,-0.00167,0.000751,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.852677,-0.001753,0.00238,0,3,50694,3.08,20,20,20,-0.000014,0.003787,0.007629,-0.006631,-0.003192,0.000742,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.786852,0.000996,0.003907,0,3,50714,3.1,20,20,20,-0.000015,0.00381,0.007675,-0.006638,-0.000623,0.001296,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.782065,-0.003891,0.003907,0,3,50734,3.12,20,20,20,-0.000015,0.003841,0.007738,-0.006667,-0.003435,0.001298,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.794033,-0.000837,0.001006,0,3,50753,3.139,20,20,20,-0.000015,0.003867,0.00779,-0.006708,-0.002506,0.000382,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.816773,-0.001753,0.003602,0,3,50773,3.159,20,20,20,-0.000015,0.003886,0.007828,-0.006723,-0.002088,0.001202,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.846693,-0.002211,0.004366,0,3,50793,3.179,20,20,20,-0.000015,0.003912,0.00788,-0.006772,-0.003241,0.001409,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.828741,0.000385,0.001769,0,3,50813,3.199,20,20,20,-0.000016,0.003937,0.007932,-0.006752,-0.000258,0.000598,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.803608,-0.000226,0.004824,0,3,50834,3.22,20,20,20,-0.000016,0.003949,0.007956,-0.006753,-0.001612,0.000384,0,0,0,0,0,0,0
1.00683635,0.209086954,-1.802411,-0.004349,0.001464,0,3,50854,3.24,20,20,20,-0.000016,0.003973,0.008004,-0.006777,-0.003628,0.000598,0,0,0,0,0,0,0
