Lat GPS (deg),Long GPS (deg),Accelerometer Y (rad/s^2),Gyroscope X (rad/s),Gyroscope Z (rad/s),Steering Angle encoder(rad),Speed GPS (m/s),Time (ms),Time,flag,flag,flag,State Estimate X (m),State Estimate Y (m),State Estimate Psi (rad),State Estimate Roll (rad),State Estimate Rollrate (rad/s),State Estimate Delta (rad),State Estimate Velocity (m/s),Steerrate input (rad/s),drct,drct,drct,drct,drct
0,0,-1.809592,-0.003433,-0.000827,0,3,152232,0,0,0,0,0.69,-0.000182,-0.000254,-0.000921,-0.004163,-0.00033,3,0,0,0,0,0,0
0,0,-1.816773,-0.004044,0.001311,0,3,152252,0.02,0,0,0,0.75,-0.000195,-0.00025,-0.000988,-0.003738,0.000448,3,0,0,0,0,0,0
0,0,-1.814379,-0.006793,0.004213,0,3,152272,0.04,0,0,0,0.81,-0.000208,-0.000246,-0.001104,-0.006249,0.001241,3,0,0,0,0,0,0
0,0,-1.804805,-0.004044,-0.001743,0,3,152293,0.061,0,0,0,0.87,-0.000224,-0.00025,-0.001198,-0.004638,-0.000673,3,0,0,0,0,0,0
0,0,-1.808395,-0.002516,-0.003423,0,3,152312,0.08,0,0,0,0.93,-0.000243,-0.000258,-0.001289,-0.003976,-0.000993,3,0,0,0,0,0,0
0,0,-1.820363,-0.006334,-0.00159,0,3,152332,0.1,0,0,0,0.99,-0.000277,-0.000294,-0.00138,-0.005609,-0.000524,3,0,0,0,0,0,0
0,0,-1.814379,-0.003738,-0.003423,0,3,152352,0.12,0,0,0,1.05,-0.0003,-0.000303,-0.001486,-0.004965,-0.001016,3,0,0,0,0,0,0
0,0,-1.816773,-0.00328,-0.000521,0,3,152372,0.14,0,0,0,1.11,-0.000329,-0.000324,-0.001537,-0.003127,-0.000137,3,0,0,0,0,0,0
0,0,-1.794033,-0.004044,-0.000521,0,3,152392,0.16,0,0,0,1.17,-0.000366,-0.000359,-0.001593,-0.003628,-0.000287,3,0,0,0,0,0,0
0,0,-1.800017,-0.002822,-0.003118,0,3,152412,0.18,0,0,0,1.23,-0.000404,-0.000392,-0.001651,-0.003239,-0.001043,3,0,0,0,0,0,0
0,0,-1.804805,-0.000684,0.002686,0,3,152432,0.2,0,0,0,1.29,-0.00043,-0.000395,-0.001678,-0.001201,0.00091,3,0,0,0,0,0,0
0,0,-1.801214,-0.003891,-0.000369,0,3,152452,0.22,0,0,0,1.35,-0.000445,-0.000379,-0.001707,-0.002805,-0.000144,3,0,0,0,0,0,0
0,0,-1.790443,-0.002822,-0.000674,0,3,152472,0.24,0,0,0,1.41,-0.000454,-0.000351,-0.001786,-0.003758,-0.000075,3,0,0,0,0,0,0
0,0,-1.801214,-0.003891,-0.002507,0,3,152493,0.261,0,0,0,1.47,-0.000477,-0.000354,-0.001897,-0.0052,-0.000758,3,0,0,0,0,0,0
0,0,-1.789246,-0.002975,-0.000063,0,3,152512,0.28,0,0,0,1.53,-0.000507,-0.000371,-0.001978,-0.003867,-0.000009,3,0,0,0,0,0,0
0,0,-1.803608,-0.0016,-0.004645,0,3,152532,0.3,0,0,0,1.59,-0.000522,-0.000357,-0.002041,-0.002981,-0.00134,3,0,0,0,0,0,0
0,0,-1.801214,-0.002516,0.000242,0,3,152552,0.32,0,0,0,1.65,-0.000568,-0.000404,-0.002119,-0.003594,0.000024,3,0,0,0,0,0,0
0,0,-1.809592,-0.004044,-0.005714,0,3,152572,0.34,0,0,0,1.71,-0.000588,-0.000395,-0.002158,-0.00346,-0.001695,3,0,0,0,0,0,0
0,0,-1.801214,-0.007251,-0.001438,0,3,152593,0.361,0,0,0,1.77,-0.000642,-0.000453,-0.002238,-0.005047,-0.000679,3,0,0,0,0,0,0
0,0,-1.785655,-0.001142,-0.002659,0,3,152612,0.38,0,0,0,1.83,-0.000685,-0.000484,-0.002328,-0.003459,-0.000853,3,0,0,0,0,0,0
0,0,-1.815576,-0.005724,0.002686,0,3,152632,0.4,0,0,0,1.89,-0.00073,-0.000514,-0.002389,-0.004509,0.000774,3,0,0,0,0,0,0
0,0,-1.811985,-0.000989,0.0007,0,3,152652,0.42,0,0,0,1.95,-0.000751,-0.000497,-0.002435,-0.00206,0.000201,3,0,0,0,0,0,0
0,0,-1.79523,-0.0016,-0.00495,0,3,152672,0.44,0,0,0,2.01,-0.00078,-0.000496,-0.002469,-0.002228,-0.001509,3,0,0,0,0,0,0
0,0,-1.79882,-0.003586,-0.001285,0,3,152693,0.461,0,0,0,2.07,-0.000838,-0.00055,-0.002496,-0.001263,0.000243,3,0,0,0,0,0,0
0,0,-1.802411,-0.008014,0.003144,0,3,152712,0.48,0,0,0,2.13,-0.000872,-0.000553,-0.002578,-0.006108,0.000908,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.780868,-0.006793,0.000853,0,3,152732,0.5,0,0,0,2.19,-0.000904,-0.00055,-0.00269,-0.006501,0.000173,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79523,-0.004196,-0.00098,0,3,152752,0.52,0,0,0,2.25,-0.000923,-0.000523,-0.002773,-0.00473,-0.000803,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.780868,-0.001295,-0.002659,0,3,152772,0.54,0,0,0,2.31,-0.00097,-0.000554,-0.002835,-0.002836,-0.000841,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,0.001149,-0.000063,0,3,152793,0.561,0,0,0,2.37,-0.001025,-0.000597,-0.002878,-0.001119,-0.000104,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.783262,-0.004502,0.001617,0,3,152812,0.58,0,0,0,2.43,-0.001063,-0.0006,-0.002896,-0.002891,0.000483,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.002669,0.001464,0,3,152832,0.6,0,0,0,2.49,-0.001083,-0.000569,-0.002938,-0.002742,0.000518,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.813182,0.002218,-0.000216,0,3,152852,0.62,0,0,0,2.55,-0.001113,-0.000561,-0.002955,0.000062,-0.000082,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.810789,0.00008,-0.001285,0,3,152872,0.64,0,0,0,2.61,-0.001153,-0.000573,-0.002992,-0.001524,-0.000427,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.826347,-0.004044,-0.001285,0,3,152892,0.66,0,0,0,2.67,-0.001197,-0.000593,-0.003035,-0.003505,-0.000425,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.822757,0.00008,0.000395,0,3,152912,0.68,0,0,0,2.73,-0.001244,-0.000615,-0.003096,-0.002115,0.000077,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.783262,0.002676,-0.001896,0,3,152932,0.7,0,0,0,2.79,-0.00128,-0.000614,-0.003074,0.001265,-0.000571,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.807198,-0.000531,0.00406,0,3,152952,0.72,0,0,0,2.85,-0.001318,-0.000614,-0.003091,-0.001048,0.001287,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.803608,-0.002211,0.002075,0,3,152972,0.74,0,0,0,2.91,-0.001331,-0.000568,-0.003103,-0.001701,0.000677,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.800017,-0.00328,-0.00098,0,3,152992,0.76,0,0,0,2.97,-0.001354,-0.000547,-0.003139,-0.002992,-0.000281,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.004807,-0.000369,0,3,153012,0.78,0,0,0,3.03,-0.00139,-0.000553,-0.003217,-0.004829,-0.000107,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.82156,0.000385,0.002991,0,3,153032,0.8,0,0,0,3.09,-0.001432,-0.000571,-0.003226,-0.000449,0.000844,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.782065,-0.000226,-0.003118,0,3,153052,0.82,0,0,0,3.15,-0.001462,-0.000564,-0.003249,-0.001376,-0.001,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79882,-0.006487,0.000395,0,3,153072,0.84,0,0,0,3.21,-0.001517,-0.000605,-0.003314,-0.00518,0.000056,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.803608,-0.002669,-0.000063,0,3,153093,0.861,0,0,0,3.27,-0.001557,-0.000612,-0.003369,-0.003221,-0.000053,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.797624,-0.002975,-0.002965,0,3,153112,0.88,0,0,0,3.33,-0.001603,-0.000632,-0.00343,-0.003673,-0.00097,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.800017,-0.0016,-0.002049,0,3,153132,0.9,0,0,0,3.39,-0.00165,-0.000648,-0.003452,-0.001944,-0.000582,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79523,-0.004044,-0.00327,0,3,153152,0.92,0,0,0,3.45,-0.001701,-0.000671,-0.003516,-0.004267,-0.00102,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.803608,-0.008778,0.000242,0,3,153172,0.94,0,0,0,3.51,-0.001758,-0.000704,-0.003593,-0.006588,0.000042,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.002975,0.000853,0,3,153193,0.961,0,0,0,3.57,-0.001802,-0.000707,-0.003655,-0.003572,0.000243,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79882,-0.006793,0.001769,0,3,153212,0.98,0,0,0,3.63,-0.001834,-0.000686,-0.00375,-0.006166,0.000592,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.814379,-0.003738,0.00238,0,3,153232,1,0,0,0,3.689999,-0.001873,-0.000684,-0.0038,-0.003549,0.000666,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79164,-0.001295,-0.001438,0,3,153252,1.02,0,0,0,3.749999,-0.001909,-0.000675,-0.003886,-0.003594,-0.000464,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.002822,-0.000216,0,3,153272,1.04,0,0,0,3.809999,-0.001954,-0.000681,-0.003961,-0.00397,-0.000041,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.001142,-0.00159,0,3,153293,1.061,0,0,0,3.869999,-0.002004,-0.000701,-0.004017,-0.002724,-0.000553,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.800017,-0.001295,-0.004034,0,3,153312,1.08,0,0,0,3.929999,-0.002062,-0.000731,-0.004038,-0.00197,-0.001283,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.811985,-0.002058,0.000242,0,3,153332,1.1,0,0,0,3.989999,-0.002115,-0.000748,-0.004083,-0.002769,0.00014,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.82156,-0.003127,-0.002049,0,3,153352,1.12,0,0,0,4.049999,-0.002163,-0.000754,-0.004127,-0.00335,-0.000658,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.800017,-0.000531,-0.003728,0,3,153372,1.14,0,0,0,4.109999,-0.002229,-0.000796,-0.004172,-0.002264,-0.001225,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.835922,-0.004196,-0.002812,0,3,153393,1.161,0,0,0,4.169999,-0.002308,-0.000856,-0.004239,-0.004499,-0.000966,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.803608,-0.003127,-0.003423,0,3,153412,1.18,0,0,0,4.229999,-0.002384,-0.000904,-0.004305,-0.004027,-0.001127,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.823954,-0.005876,-0.002965,0,3,153432,1.2,0,0,0,4.289999,-0.002474,-0.000975,-0.004373,-0.005304,-0.001066,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79523,-0.004807,-0.003118,0,3,153452,1.22,0,0,0,4.349999,-0.002539,-0.000986,-0.004484,-0.006038,-0.000871,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.004807,-0.001285,0,3,153472,1.24,0,0,0,4.409999,-0.002637,-0.001063,-0.004563,-0.005064,-0.000612,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.00832,0.000853,0,3,153493,1.261,0,0,0,4.469999,-0.002694,-0.001049,-0.004617,-0.001642,0.000062,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.792836,-0.004502,0.002228,0,3,153512,1.28,0,0,0,4.529999,-0.002753,-0.001041,-0.004715,-0.005364,0.000702,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.813182,-0.002822,-0.001438,0,3,153532,1.3,0,0,0,4.589999,-0.002801,-0.001013,-0.004771,-0.003608,-0.000393,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.81797,-0.004502,-0.002354,0,3,153552,1.32,0,0,0,4.649999,-0.002867,-0.001022,-0.00483,-0.004502,-0.000708,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.820363,-0.001295,-0.002965,0,3,153572,1.34,0,0,0,4.709999,-0.002932,-0.001028,-0.004885,-0.002966,-0.000844,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.809592,-0.007556,0.001464,0,3,153592,1.36,0,0,0,4.769999,-0.003012,-0.001065,-0.004966,-0.006341,0.000381,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.834725,-0.001753,-0.00098,0,3,153612,1.38,0,0,0,4.829999,-0.003066,-0.001046,-0.005043,-0.003734,-0.000256,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.796427,-0.000378,-0.001132,0,3,153632,1.4,0,0,0,4.889999,-0.003121,-0.00103,-0.005083,-0.00211,-0.000247,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.828741,-0.002669,-0.000063,0,3,153652,1.42,0,0,0,4.949999,-0.003182,-0.001028,-0.005128,-0.00324,0.000016,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.00496,-0.000369,0,3,153672,1.44,0,0,0,5.009999,-0.003248,-0.001035,-0.00521,-0.005306,-0.000142,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.828741,-0.006182,-0.004339,0,3,153692,1.46,0,0,0,5.069999,-0.003313,-0.001041,-0.005297,-0.006173,-0.001319,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79882,-0.000531,-0.002507,0,3,153712,1.48,0,0,0,5.129999,-0.003398,-0.001085,-0.005372,-0.003236,-0.000793,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.001295,0.000548,0,3,153732,1.5,0,0,0,5.189999,-0.00347,-0.001097,-0.005427,-0.002901,0.000201,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.792836,-0.00328,-0.000827,0,3,153752,1.52,0,0,0,5.249999,-0.003523,-0.001073,-0.005461,-0.003315,-0.000172,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.814379,-0.007556,-0.003728,0,3,153772,1.54,0,0,0,5.309999,-0.0036,-0.001097,-0.00556,-0.007116,-0.001208,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.792836,-0.00496,0.000242,0,3,153792,1.56,0,0,0,5.369999,-0.00369,-0.001144,-0.00563,-0.005014,0.00001,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.790443,-0.003738,-0.001438,0,3,153812,1.58,0,0,0,5.429998,-0.003756,-0.001138,-0.005701,-0.004587,-0.00041,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.814379,-0.000378,0.000395,0,3,153832,1.6,0,0,0,5.489998,-0.003824,-0.001137,-0.005741,-0.002152,0.000169,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.808395,-0.004044,-0.004034,0,3,153852,1.62,0,0,0,5.549998,-0.003892,-0.001137,-0.005791,-0.004259,-0.001233,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.823954,-0.004807,0.001464,0,3,153872,1.64,0,0,0,5.609998,-0.003982,-0.001179,-0.005837,-0.004261,0.000397,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.794033,-0.00328,0.000089,0,3,153892,1.66,0,0,0,5.669998,-0.004061,-0.001197,-0.005891,-0.003852,-0.000086,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.007251,-0.003118,0,3,153912,1.68,0,0,0,5.729998,-0.004141,-0.001214,-0.005995,-0.007174,-0.001003,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.806001,-0.003891,0.001311,0,3,153932,1.7,0,0,0,5.789998,-0.004233,-0.00125,-0.006095,-0.005381,0.000357,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.82156,-0.000073,-0.000827,0,3,153952,1.72,0,0,0,5.849998,-0.004304,-0.001242,-0.006137,-0.002185,-0.000249,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.786852,-0.004196,0.001158,0,3,153972,1.74,0,0,0,5.909998,-0.004385,-0.001255,-0.006179,-0.00395,0.000321,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.807198,-0.00664,-0.00098,0,3,153993,1.761,0,0,0,5.969998,-0.004439,-0.001212,-0.006239,-0.005642,-0.000155,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.813182,-0.000837,-0.004645,0,3,154012,1.78,0,0,0,6.029998,-0.004516,-0.00122,-0.006297,-0.003138,-0.001417,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.802411,0.000385,-0.001285,0,3,154032,1.8,0,0,0,6.089998,-0.004624,-0.001288,-0.006334,-0.001896,-0.000513,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.789246,-0.00496,0.000548,0,3,154052,1.82,0,0,0,6.149998,-0.004699,-0.001283,-0.006438,-0.006058,0.000241,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.814379,-0.003433,-0.004187,0,3,154072,1.84,0,0,0,6.209998,-0.004787,-0.001306,-0.006521,-0.005018,-0.001377,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.82156,-0.0016,-0.001132,0,3,154093,1.861,0,0,0,6.269998,-0.0049,-0.001374,-0.006547,-0.002477,-0.000474,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.82156,-0.004044,0.001006,0,3,154112,1.88,0,0,0,6.329998,-0.004994,-0.001396,-0.006584,-0.003828,0.000263,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.004655,-0.000827,0,3,154132,1.9,0,0,0,6.389998,-0.005076,-0.001392,-0.00664,-0.004691,-0.000263,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.822757,-0.002058,-0.002965,0,3,154152,1.92,0,0,0,6.449998,-0.005162,-0.001398,-0.006684,-0.003292,-0.000889,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.002669,0.0007,0,3,154172,1.94,0,0,0,6.509997,-0.005265,-0.001434,-0.006722,-0.003252,0.000157,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.796427,-0.009694,-0.008463,0,3,154193,1.961,0,0,0,6.569997,-0.005369,-0.001471,-0.006808,-0.008098,-0.002724,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.00664,-0.001743,0,3,154212,1.98,0,0,0,6.629997,-0.00553,-0.001614,-0.006956,-0.008192,-0.000822,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.816773,-0.004196,-0.00098,0,3,154232,2,0,0,0,6.689997,-0.005651,-0.001662,-0.00704,-0.005326,-0.000401,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79164,-0.002364,-0.002354,0,3,154252,2.02,0,0,0,6.749997,-0.00577,-0.001698,-0.007076,-0.00324,-0.000817,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.831135,-0.001295,-0.004797,0,3,154272,2.04,0,0,0,6.809997,-0.00589,-0.001735,-0.007093,-0.002337,-0.001512,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.816773,-0.004655,-0.002049,0,3,154293,2.061,0,0,0,6.869997,-0.006007,-0.001758,-0.007164,-0.005253,-0.000554,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.819166,-0.000226,0.00238,0,3,154312,2.08,0,0,0,6.929997,-0.006129,-0.00179,-0.007217,-0.00259,0.000652,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.784459,-0.002211,0.000548,0,3,154332,2.1,0,0,0,6.989996,-0.006246,-0.001811,-0.007239,-0.00267,0.000012,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.809592,-0.000378,-0.002354,0,3,154352,2.12,0,0,0,7.049996,-0.006377,-0.001856,-0.007232,-0.001212,-0.000895,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.835922,-0.002975,0.000089,0,3,154372,2.14,0,0,0,7.109996,-0.006512,-0.001901,-0.007251,-0.002959,-0.000062,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.003433,0.001158,0,3,154393,2.161,0,0,0,7.169996,-0.006648,-0.001946,-0.007322,-0.004586,0.000175,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.003891,-0.000063,0,3,154412,2.18,0,0,0,7.229996,-0.006758,-0.001932,-0.007364,-0.004052,0.00002,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.808395,-0.001906,-0.000827,0,3,154432,2.2,0,0,0,7.289996,-0.006872,-0.00193,-0.007405,-0.003169,-0.00024,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.001753,-0.000521,0,3,154452,2.22,0,0,0,7.349996,-0.00701,-0.001973,-0.007496,-0.004455,-0.000303,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.792836,-0.008472,0.000548,0,3,154472,2.24,0,0,0,7.409996,-0.007141,-0.001997,-0.00759,-0.007547,0.000096,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.815576,-0.002211,0.000548,0,3,154493,2.261,0,0,0,7.469995,-0.007276,-0.002028,-0.007633,-0.003343,0.000031,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.811985,-0.007862,-0.001132,0,3,154512,2.28,0,0,0,7.529995,-0.007395,-0.002023,-0.007703,-0.006683,-0.000326,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.808395,-0.005571,-0.005103,0,3,154532,2.3,0,0,0,7.589995,-0.007527,-0.002045,-0.007797,-0.006515,-0.001594,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.815576,-0.001142,-0.002049,0,3,154552,2.32,0,0,0,7.649995,-0.007681,-0.002105,-0.007863,-0.003626,-0.000692,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.837119,-0.004655,0.00238,0,3,154572,2.34,0,0,0,7.709995,-0.007826,-0.002142,-0.00798,-0.006456,0.000644,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.802411,-0.000989,0.001464,0,3,154592,2.36,0,0,0,7.769995,-0.007951,-0.002136,-0.008048,-0.003509,0.000403,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.822757,-0.002058,-0.000674,0,3,154612,2.38,0,0,0,7.829994,-0.008082,-0.002141,-0.008076,-0.002958,-0.000267,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.810789,0.00008,-0.002965,0,3,154632,2.4,0,0,0,7.889994,-0.008206,-0.002133,-0.0081,-0.002013,-0.000829,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.815576,-0.003433,-0.00098,0,3,154652,2.42,0,0,0,7.949994,-0.008364,-0.002192,-0.008131,-0.003697,-0.000452,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.796427,0.000385,-0.002659,0,3,154672,2.44,0,0,0,8.009994,-0.008499,-0.002198,-0.008169,-0.002273,-0.000777,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.790443,-0.003891,-0.003118,0,3,154693,2.461,0,0,0,8.069994,-0.00864,-0.002215,-0.008242,-0.006803,-0.000468,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.813182,-0.011374,-0.004187,0,3,154712,2.48,0,0,0,8.129994,-0.008792,-0.002253,-0.008364,-0.009908,-0.001371,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.811985,-0.006487,-0.001438,0,3,154732,2.5,0,0,0,8.189993,-0.008946,-0.002288,-0.008477,-0.007405,-0.000435,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.804805,-0.004655,-0.000369,0,3,154752,2.52,0,0,0,8.249993,-0.009101,-0.002324,-0.00856,-0.005707,-0.000208,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.796427,-0.003127,-0.004492,0,3,154772,2.54,0,0,0,8.309993,-0.009245,-0.002334,-0.008638,-0.005075,-0.001372,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.807198,-0.0016,0.002228,0,3,154793,2.561,0,0,0,8.369993,-0.009429,-0.002419,-0.008655,-0.002436,0.000469,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.819166,-0.00496,-0.000674,0,3,154812,2.58,0,0,0,8.429993,-0.009565,-0.002402,-0.008703,-0.004925,-0.000181,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.796427,-0.002975,-0.006325,0,3,154832,2.6,0,0,0,8.489992,-0.009717,-0.002418,-0.008741,-0.004015,-0.001956,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.789246,-0.008014,-0.001285,0,3,154852,2.62,0,0,0,8.549992,-0.009894,-0.002479,-0.008812,-0.006954,-0.000433,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.811985,-0.004655,0.0007,0,3,154872,2.64,0,0,0,8.609992,-0.010057,-0.002507,-0.008889,-0.005563,0.000144,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79523,-0.002211,-0.003423,0,3,154893,2.661,0,0,0,8.669992,-0.010201,-0.002494,-0.008953,-0.00428,-0.000992,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.79882,-0.001447,-0.000827,0,3,154912,2.68,0,0,0,8.729992,-0.010368,-0.002527,-0.008987,-0.003038,-0.000279,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.809592,-0.002669,0.000548,0,3,154932,2.7,0,0,0,8.789991,-0.010523,-0.002533,-0.008993,-0.002722,0.000171,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.801214,-0.002211,-0.004339,0,3,154952,2.72,0,0,0,8.849991,-0.010679,-0.002542,-0.008993,-0.002564,-0.001363,3,0,0,0,0,0,0
1.006837202,0.209087984,-1.809592,-0.0016,-0.002812,0,3,154972,2.74,0,0,0,8.909991,-0.01087,-0.002617,-0.009026,-0.003152,-0.001009,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.786852,-0.003738,-0.000827,0,3,154993,2.761,23,23,23,8.969991,-0.011043,-0.002647,-0.009096,-0.005057,-0.000266,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.792836,-0.00328,-0.002507,0,3,155012,2.78,23,23,23,9.02999,-0.011194,-0.002633,-0.009155,-0.004628,-0.000668,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.803608,-0.000684,0.000242,0,3,155032,2.8,23,23,23,9.08999,-0.011371,-0.002669,-0.009152,-0.001621,-0.000002,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.784459,-0.005113,-0.000827,0,3,155052,2.82,23,23,23,9.14999,-0.011528,-0.002662,-0.009183,-0.004617,-0.000223,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.813182,-0.003891,0.001158,0,3,155072,2.84,23,23,23,9.20999,-0.011699,-0.002685,-0.00925,-0.00499,0.00028,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.813182,-0.000531,-0.002354,0,3,155093,2.861,23,23,23,9.26999,-0.011877,-0.002719,-0.009294,-0.002975,-0.000875,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.807198,-0.005265,-0.000063,0,3,155112,2.88,23,23,23,9.329989,-0.012061,-0.00276,-0.009343,-0.005172,-0.000094,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.800017,-0.001447,-0.003118,0,3,155132,2.9,23,23,23,9.389989,-0.012221,-0.002748,-0.00939,-0.003527,-0.000878,3,0,0,0,0,0,0
1.006837202,0.209087975,-1.809592,-0.001906,0.002228,0,3,155152,2.92,23,23,23,9.449989,-0.012414,-0.002803,-0.009434,-0.00344,0.000543,3,0,0,0,0,0,0
