100,0.011458,1.5758,0,-5.8249e-19,-8.6772e-19,3,0
100,0.041458,1.5758,-1.4387e-20,-7.9134e-17,-2.9764e-17,3,-2.9672e-15
100,0.071457,1.5758,-8.2154e-19,-1.5144e-16,-5.5114e-17,3,-2.5431e-15
99.999,0.10146,1.5758,-2.3543e-18,-2.2451e-16,-7.9322e-17,3,-2.4216e-15
99.999,0.13146,1.5758,-4.6186e-18,-2.9578e-16,-1.0141e-16,3,-2.2093e-15
99.999,0.16146,1.5758,-7.5952e-18,-3.6099e-16,-1.1987e-16,3,-1.8459e-15
99.999,0.19146,1.5758,-1.1223e-17,-4.2053e-16,-1.35e-16,3,-1.5125e-15
99.999,0.22146,1.5758,-1.5446e-17,-4.7968e-16,-1.4891e-16,3,-1.3916e-15
99.999,0.25145,1.5758,-2.026e-17,-5.3302e-16,-1.596e-16,3,-1.0681e-15
99.999,0.28145,1.5758,-2.5606e-17,-5.8e-16,-1.6698e-16,3,-7.3804e-16
99.998,0.30437,1.5758,-3.1421e-17,-6.1617e-16,-1.6044e-16,3,-5.6117e-16
99.998,0.33437,1.5758,-3.7494e-17,3.4222e-16,2.0276e-16,3,3.7406e-14
99.998,0.36437,1.5758,-3.3876e-17,1.2854e-15,5.4637e-16,3,3.4474e-14
99.998,0.39437,1.5758,-2.0795e-17,2.2014e-15,8.6082e-16,3,3.1457e-14
99.998,0.42437,1.5758,1.4557e-18,3.0872e-15,1.1458e-15,3,2.8496e-14
99.998,0.45437,1.5758,3.2566e-17,3.9494e-15,1.4049e-15,3,2.5912e-14
99.998,0.48437,1.5758,7.2297e-17,4.7759e-15,1.6344e-15,3,2.295e-14
99.997,0.51437,1.5758,1.2029e-16,5.5711e-15,1.8369e-15,3,2.0255e-14
99.997,0.54437,1.5758,1.7623e-16,6.3348e-15,2.0134e-15,3,1.7642e-14
99.997,0.57437,1.5758,-8.5785e-09,-5.2524e-05,-1.9735e-05,3,-0.0019735
99.997,0.60166,1.5758,-5.5367e-07,-0.00015344,-5.6472e-05,3,-0.0036736
99.997,0.63166,1.5758,-2.1197e-06,-0.00029856,-0.00010765,3,-0.0051177
99.997,0.66166,1.5758,-5.1483e-06,-0.00048381,-0.00017088,3,-0.0063229
99.997,0.69166,1.5758,-1.004e-05,-0.00070525,-0.00024394,3,-0.0073059
99.996,0.72166,1.5758,-1.7156e-05,-0.00095915,-0.00032477,3,-0.0080826
99.996,0.75166,1.5758,-2.6821e-05,-0.0012419,-0.00041145,3,-0.0086683
99.996,0.78166,1.5758,-3.9322e-05,-0.0015502,-0.00050223,3,-0.0090776
99.996,0.81166,1.5757,-5.4913e-05,-0.0018807,-0.00059547,3,-0.0093242
99.996,0.84166,1.5757,-7.3817e-05,-0.0022304,-0.00068968,3,-0.0094213
99.996,0.87166,1.5757,-9.6225e-05,-0.0025965,-0.0007835,3,-0.0093814
99.996,0.90063,1.5757,-0.0001223,-0.0029761,-0.00087566,3,-0.0092164
99.995,0.93063,1.5757,-0.00015218,-0.0033668,-0.00096505,3,-0.0089385
99.995,0.96063,1.5756,-0.00018596,-0.0037661,-0.0010506,3,-0.0085564
99.995,0.99063,1.5756,-0.00022375,-0.0041717,-0.0011314,3,-0.0080811
99.995,1.0206,1.5756,-0.0002656,-0.0045815,-0.0012066,3,-0.0075224
99.995,1.0506,1.5756,-0.00031156,-0.0050726,-0.0013053,3,-0.0098652
99.995,1.0806,1.5755,-0.00036243,-0.0055626,-0.0013946,3,-0.0089326
99.995,1.1106,1.5755,-0.00041822,-0.0060491,-0.0014741,3,-0.0079437
99.995,1.1406,1.5755,-0.00047887,-0.0065304,-0.0015431,3,-0.0069076
99.994,1.1706,1.5754,-0.00054433,-0.0070049,-0.0016015,3,-0.0058322
99.994,1.2002,1.5754,-0.00061455,-0.0074709,-0.0016487,3,-0.0047246
99.994,1.2302,1.5753,-0.00068942,-0.0079273,-0.0016846,3,-0.0035927
99.994,1.2602,1.5753,-0.00076886,-0.0083727,-0.001709,3,-0.0024403
99.994,1.2902,1.5752,-0.00085275,-0.008806,-0.0017218,3,-0.0012744
99.994,1.3202,1.5752,-0.00094098,-0.0092263,-0.0017228,3,-0.00010057
99.994,1.3502,1.5751,-0.0010334,-0.0096324,-0.001712,3,0.0010763
99.994,1.3802,1.5751,-0.0011299,-0.010024,-0.0016895,3,0.0022514
99.994,1.4102,1.5751,-0.0012303,-0.010399,-0.0016553,3,0.0034205
99.993,1.4402,1.575,-0.0013345,-0.010759,-0.0016095,3,0.0045796
99.993,1.4702,1.575,-0.0014422,-0.011102,-0.0015523,3,0.0057248
99.993,1.5001,1.5749,-0.0015534,-0.011427,-0.0014837,3,0.0068528
99.993,1.5301,1.5749,-0.0016678,-0.011734,-0.0014041,3,0.0079606
99.993,1.5601,1.5749,-0.0017853,-0.012024,-0.0013137,3,0.0090412
99.993,1.5901,1.5748,-0.0019057,-0.012296,-0.0012128,3,0.010096
99.993,1.6201,1.5748,-0.0020288,-0.012549,-0.0011015,3,0.011124
99.993,1.6501,1.5748,-0.0021544,-0.012783,-0.0009803,3,0.012122
99.993,1.6801,1.5747,-0.0022824,-0.012999,-0.00084942,3,0.013088
99.992,1.7101,1.5747,-0.0024125,-0.013195,-0.00070922,3,0.01402
99.992,1.7401,1.5747,-0.0025446,-0.013374,-0.00056004,3,0.014918
99.992,1.7701,1.5747,-0.0026785,-0.013533,-0.00040226,3,0.015779
99.992,1.8,1.5747,-0.002814,-0.013674,-0.00023623,3,0.016603
99.992,1.83,1.5747,-0.0029509,-0.013797,-6.2331e-05,3,0.01739
99.992,1.86,1.5747,-0.003089,-0.013901,0.00011903,3,0.018136
99.992,1.89,1.5747,-0.0032281,-0.013987,0.00030745,3,0.018842
99.992,1.92,1.5747,-0.0033681,-0.014056,0.00050253,3,0.019508
99.992,1.95,1.5747,-0.0035088,-0.014107,0.00070386,3,0.020133
99.991,1.98,1.5747,-0.00365,-0.014141,0.00091104,3,0.020718
99.991,2.01,1.5747,-0.0037915,-0.014158,0.0011237,3,0.021261
99.991,2.04,1.5748,-0.0039332,-0.014238,0.0013115,3,0.018785
99.991,2.07,1.5748,-0.0040757,-0.014301,0.0015063,3,0.019481
99.991,2.1,1.5749,-0.0042188,-0.014346,0.0017077,3,0.020134
99.991,2.13,1.5749,-0.0043624,-0.014374,0.0019151,3,0.020748
99.991,2.16,1.5749,-0.0045063,-0.014384,0.0021283,3,0.021314
99.99,2.19,1.575,-0.0046502,-0.014379,0.0023466,3,0.021837
99.99,2.22,1.5751,-0.0047941,-0.014357,0.0025698,3,0.022317
99.99,2.25,1.5751,-0.0049378,-0.014319,0.0027974,3,0.022755
99.99,2.28,1.5752,-0.0050811,-0.014266,0.0030289,3,0.023149
99.99,2.31,1.5753,-0.0052239,-0.014198,0.0032639,3,0.023503
99.99,2.34,1.5754,-0.0053659,-0.014116,0.003502,3,0.023815
99.989,2.37,1.5755,-0.0055072,-0.01402,0.0037429,3,0.024086
99.989,2.4,1.5756,-0.0056475,-0.013911,0.0039861,3,0.024318
99.989,2.43,1.5757,-0.0057867,-0.013789,0.0042312,3,0.024514
99.989,2.46,1.5758,-0.0059247,-0.013654,0.0044779,3,0.024669
99.989,2.49,1.5759,-0.0060613,-0.013508,0.0047258,3,0.024787
99.988,2.52,1.576,-0.0061964,-0.013351,0.0049745,3,0.024868
99.988,2.55,1.5761,-0.00633,-0.013182,0.0052236,3,0.024915
99.988,2.58,1.5763,-0.0064619,-0.013004,0.0054728,3,0.024921
99.988,2.61,1.5764,-0.006592,-0.012817,0.0057218,3,0.024895
99.987,2.64,1.5766,-0.0067203,-0.01262,0.0059702,3,0.024838
99.987,2.67,1.5767,-0.0068465,-0.012415,0.0062177,3,0.024751
99.987,2.7,1.5769,-0.0069707,-0.012202,0.006464,3,0.024635
99.987,2.73,1.577,-0.0070928,-0.011982,0.0067089,3,0.024494
99.986,2.76,1.5772,-0.0072127,-0.011754,0.0069522,3,0.024323
99.986,2.79,1.5774,-0.0073303,-0.011521,0.0071934,3,0.024126
99.986,2.82,1.5776,-0.0074455,-0.011281,0.0074325,3,0.023905
99.986,2.85,1.5778,-0.0075584,-0.011036,0.0076691,3,0.02366
99.985,2.88,1.578,-0.0076688,-0.010786,0.007903,3,0.023393
99.985,2.91,1.5782,-0.0077767,-0.010531,0.0081341,3,0.023105
99.985,2.94,1.5784,-0.007882,-0.010273,0.008362,3,0.022796
99.984,2.97,1.5786,-0.0079848,-0.01001,0.0085867,3,0.022469
99.984,3,1.5788,-0.0080849,-0.0097451,0.008808,3,0.022124
99.984,3.03,1.5791,-0.0081824,-0.0095565,0.0089958,3,0.01878
99.983,3.0599,1.5793,-0.008278,-0.0093641,0.0091821,3,0.018636
99.983,3.0899,1.5795,-0.0083717,-0.0091678,0.0093669,3,0.018477
99.982,3.1199,1.5798,-0.0084634,-0.008968,0.0095499,3,0.0183
99.982,3.1499,1.58,-0.0085531,-0.0087647,0.009731,3,0.018108
99.982,3.1799,1.5803,-0.0086408,-0.0085584,0.00991,3,0.0179
99.981,3.2099,1.5805,-0.0087264,-0.0083493,0.010087,3,0.017677
99.981,3.2399,1.5808,-0.0088099,-0.0081377,0.010261,3,0.01744
99.98,3.2699,1.581,-0.0088913,-0.007924,0.010433,3,0.017189
99.98,3.2999,1.5813,-0.0089706,-0.0077083,0.010602,3,0.016925
99.979,3.3299,1.5816,-0.0090477,-0.0074909,0.010769,3,0.01665
99.979,3.3599,1.5819,-0.0091226,-0.0072722,0.010932,3,0.016363
99.979,3.3899,1.5821,-0.0091954,-0.0070524,0.011093,3,0.016066
99.978,3.4199,1.5824,-0.0092659,-0.0068319,0.011251,3,0.015758
99.978,3.4499,1.5827,-0.0093343,-0.0066107,0.011405,3,0.015442
99.977,3.4799,1.583,-0.0094004,-0.0063893,0.011556,3,0.015116
99.977,3.5099,1.5833,-0.0094643,-0.0061678,0.011704,3,0.014783
99.976,3.5399,1.5836,-0.009526,-0.0059465,0.011848,3,0.014443
99.975,3.5699,1.5839,-0.0095854,-0.0057258,0.011989,3,0.014088
99.975,3.5999,1.5842,-0.0096427,-0.005506,0.012127,3,0.013728
99.974,3.6299,1.5845,-0.0096978,-0.0052873,0.01226,3,0.013364
99.974,3.6599,1.5849,-0.0097506,-0.0050697,0.01239,3,0.012997
99.973,3.6899,1.5852,-0.0098013,-0.0048536,0.012517,3,0.012626
99.973,3.7199,1.5855,-0.0098499,-0.0046391,0.012639,3,0.012253
99.972,3.7499,1.5858,-0.0098963,-0.0044263,0.012758,3,0.011879
99.971,3.7799,1.5861,-0.0099405,-0.0042154,0.012873,3,0.011502
99.971,3.8098,1.5865,-0.0099827,-0.0040066,0.012984,3,0.011125
99.97,3.8398,1.5868,-0.010023,-0.0038,0.013092,3,0.010747
99.97,3.8698,1.5872,-0.010061,-0.0035958,0.013195,3,0.01037
99.969,3.8998,1.5875,-0.010097,-0.003394,0.013295,3,0.0099924
99.968,3.9298,1.5878,-0.010131,-0.0031948,0.013391,3,0.0096151
99.968,3.9598,1.5882,-0.010163,-0.0029984,0.013484,3,0.00924
99.967,3.9898,1.5885,-0.010193,-0.0028048,0.013572,3,0.0088665
99.966,4.0198,1.5889,-0.010221,-0.002614,0.013657,3,0.008495
99.965,4.0498,1.5892,-0.010247,-0.0025061,0.013709,3,0.0051295
99.965,4.0798,1.5896,-0.010272,-0.0023998,0.013759,3,0.0049982
99.964,4.1098,1.5899,-0.010296,-0.0022947,0.013807,3,0.0048685
99.963,4.1398,1.5903,-0.010319,-0.0021907,0.013855,3,0.0047391
99.962,4.1698,1.5906,-0.010341,-0.0020878,0.013901,3,0.0046098
99.962,4.1997,1.591,-0.010361,-0.0019858,0.013946,3,0.0044802
99.961,4.2297,1.5914,-0.010381,-0.0018849,0.013989,3,0.0043489
99.96,4.2597,1.5917,-0.0104,-0.001785,0.014031,3,0.004219
99.959,4.2897,1.5921,-0.010418,-0.0016861,0.014072,3,0.0040888
99.958,4.3197,1.5924,-0.010435,-0.0015881,0.014112,3,0.0039583
99.958,4.3497,1.5928,-0.010451,-0.0014912,0.01415,3,0.0038276
99.957,4.3797,1.5932,-0.010466,-0.0013953,0.014187,3,0.0036967
99.956,4.4097,1.5935,-0.01048,-0.0013003,0.014223,3,0.0035656
99.955,4.4397,1.5939,-0.010493,-0.0012064,0.014257,3,0.0034344
99.954,4.4696,1.5943,-0.010505,-0.0011135,0.01429,3,0.0033031
99.953,4.4996,1.5946,-0.010516,-0.0010216,0.014322,3,0.0031717
99.952,4.5296,1.595,-0.010526,-0.00093084,0.014352,3,0.0030385
99.952,4.5596,1.5954,-0.010535,-0.0008414,0.014381,3,0.0028962
99.951,4.5896,1.5957,-0.010544,-0.00075328,0.014409,3,0.0027556
99.95,4.6196,1.5961,-0.010551,-0.00066648,0.014435,3,0.0026166
99.949,4.6496,1.5965,-0.010558,-0.00058098,0.01446,3,0.0024791
99.948,4.6795,1.5969,-0.010564,-0.00049677,0.014483,3,0.0023432
99.947,4.7095,1.5972,-0.010569,-0.00041386,0.014505,3,0.0022087
99.946,4.7395,1.5976,-0.010573,-0.00033221,0.014526,3,0.0020757
99.945,4.7695,1.598,-0.010576,-0.00025184,0.014545,3,0.0019442
99.944,4.7995,1.5983,-0.010579,-0.00017272,0.014563,3,0.0018141
99.943,4.8295,1.5987,-0.01058,-9.4908e-05,0.01458,3,0.0016836
99.942,4.8594,1.5991,-0.010581,-1.8342e-05,0.014596,3,0.0015565
99.941,4.8894,1.5995,-0.010581,5.6981e-05,0.01461,3,0.0014307
99.94,4.9194,1.5998,-0.010581,0.00013107,0.014623,3,0.0013064
99.939,4.9494,1.6002,-0.01058,0.00020392,0.014635,3,0.0011835
99.938,4.9794,1.6006,-0.010577,0.00027554,0.014646,3,0.001062
99.936,5.0093,1.601,-0.010575,0.00034594,0.014655,3,0.00094194
99.935,5.0393,1.6013,-0.010571,0.00033508,0.014633,3,-0.0021842
99.934,5.0693,1.6017,-0.010568,0.00032449,0.014613,3,-0.0020654
99.933,5.0993,1.6021,-0.010565,0.00031463,0.014593,3,-0.0019467
99.932,5.1293,1.6025,-0.010561,0.00030568,0.014575,3,-0.0018313
99.931,5.1592,1.6028,-0.010558,0.00029782,0.014558,3,-0.0017162
99.93,5.1892,1.6032,-0.010555,0.00029115,0.014542,3,-0.0016039
99.929,5.2192,1.6036,-0.010553,0.00028572,0.014527,3,-0.0014945
99.927,5.2492,1.604,-0.01055,0.0002816,0.014513,3,-0.0013884
99.926,5.2792,1.6043,-0.010547,0.00027883,0.0145,3,-0.0012858
99.925,5.3091,1.6047,-0.010544,0.00027745,0.014488,3,-0.0011869
99.924,5.3391,1.6051,-0.010541,0.00027751,0.014477,3,-0.0010918
99.923,5.3691,1.6055,-0.010539,0.00027901,0.014467,3,-0.0010007
99.921,5.3991,1.6058,-0.010536,0.00028198,0.014458,3,-0.00091382
99.92,5.429,1.6062,-0.010533,0.0002864,0.01445,3,-0.00083266
99.919,5.459,1.6066,-0.01053,0.0002923,0.014442,3,-0.00075422
99.918,5.489,1.6069,-0.010527,0.00029969,0.014435,3,-0.00068021
99.916,5.519,1.6073,-0.010524,0.00030858,0.014429,3,-0.00061069
99.915,5.5489,1.6077,-0.010521,0.00031894,0.014424,3,-0.00054572
99.914,5.5789,1.6081,-0.010518,0.00033041,0.014419,3,-0.00049884
99.913,5.6089,1.6084,-0.010514,0.00034299,0.014414,3,-0.00045469
99.911,5.6388,1.6088,-0.010511,0.00035671,0.01441,3,-0.00041339
99.91,5.6688,1.6092,-0.010507,0.00037155,0.014406,3,-0.00037506
99.909,5.6988,1.6095,-0.010504,0.00038752,0.014403,3,-0.00033979
99.907,5.7287,1.6099,-0.0105,0.00040458,0.0144,3,-0.00030874
99.906,5.7587,1.6103,-0.010496,0.00042276,0.014397,3,-0.00027973
99.905,5.7887,1.6107,-0.010492,0.00044204,0.014395,3,-0.00025399
99.903,5.8187,1.611,-0.010487,0.00046241,0.014392,3,-0.00023155
99.902,5.8486,1.6114,-0.010482,0.00048384,0.01439,3,-0.00021244
99.9,5.8786,1.6118,-0.010478,0.00050632,0.014388,3,-0.00019668
99.899,5.9086,1.6121,-0.010473,0.00052981,0.014386,3,-0.00018425
99.898,5.9385,1.6125,-0.010467,0.0005543,0.014385,3,-0.00017517
99.896,5.9685,1.6129,-0.010462,0.00057974,0.014383,3,-0.0001694
99.895,5.9985,1.6132,-0.010456,0.00060611,0.014381,3,-0.00016693
99.893,6.0284,1.6136,-0.01045,0.00055294,0.014349,3,-0.0031899
99.892,6.0584,1.614,-0.010444,0.00050213,0.01432,3,-0.0029567
99.89,6.0883,1.6144,-0.010439,0.00045409,0.014292,3,-0.0027283
99.889,6.1183,1.6147,-0.010435,0.00040901,0.014267,3,-0.0025059
99.887,6.1483,1.6151,-0.010431,0.00036697,0.014244,3,-0.0022903
99.886,6.1782,1.6155,-0.010427,0.00032803,0.014224,3,-0.0020819
99.884,6.2082,1.6158,-0.010424,0.0002922,0.014205,3,-0.0018808
99.883,6.2382,1.6162,-0.010421,0.0002595,0.014188,3,-0.0016874
99.881,6.2681,1.6166,-0.010418,0.00022993,0.014173,3,-0.0015017
99.88,6.2981,1.6169,-0.010416,0.00020348,0.01416,3,-0.0013239
99.878,6.328,1.6173,-0.010414,0.00018012,0.014148,3,-0.0011547
99.876,6.358,1.6176,-0.010412,0.00015984,0.014138,3,-0.00099284
99.875,6.388,1.618,-0.01041,0.00014261,0.01413,3,-0.00083907
99.873,6.4179,1.6184,-0.010409,0.0001284,0.014123,3,-0.00069343
99.872,6.4479,1.6187,-0.010408,0.00011716,0.014117,3,-0.00055592
99.87,6.4778,1.6191,-0.010407,0.00010885,0.014113,3,-0.00042652
99.868,6.5078,1.6195,-0.010405,0.00010341,0.01411,3,-0.00030522
99.867,6.5377,1.6198,-0.010404,0.00010079,0.014108,3,-0.00019196
99.865,6.5677,1.6202,-0.010403,0.00010049,0.014107,3,-0.00010269
99.863,6.5976,1.6206,-0.010402,0.00010249,0.014107,3,-1.9122e-05
99.862,6.6276,1.6209,-0.010401,0.00010674,0.014107,3,5.8408e-05
99.86,6.6575,1.6213,-0.0104,0.00011321,0.014109,3,0.00013049
99.858,6.6875,1.6216,-0.010399,0.00012187,0.014111,3,0.00019678
99.857,6.7175,1.622,-0.010398,0.00013265,0.014113,3,0.00025727
99.855,6.7474,1.6224,-0.010397,0.00014551,0.014116,3,0.00031197
99.853,6.7774,1.6227,-0.010395,0.00016041,0.01412,3,0.00036092
99.852,6.8073,1.6231,-0.010393,0.00017727,0.014124,3,0.00040415
99.85,6.8373,1.6235,-0.010392,0.00019604,0.014129,3,0.00044172
99.848,6.8672,1.6238,-0.01039,0.00021666,0.014133,3,0.0004737
99.846,6.8971,1.6242,-0.010388,0.00023906,0.014138,3,0.00050016
99.844,6.9271,1.6245,-0.010385,0.00026318,0.014143,3,0.00052119
99.843,6.957,1.6249,-0.010382,0.00028894,0.014149,3,0.00053691
99.841,6.987,1.6253,-0.01038,0.00031629,0.014154,3,0.00054742
99.839,7.0169,1.6256,-0.010376,0.00026427,0.014129,3,-0.0024856
99.837,7.0469,1.626,-0.010374,0.0002152,0.014107,3,-0.0022467
99.835,7.0768,1.6264,-0.010372,0.00016946,0.014087,3,-0.0020143
99.834,7.1068,1.6267,-0.01037,0.00012719,0.014069,3,-0.0017895
99.832,7.1367,1.6271,-0.010369,8.8465e-05,0.014053,3,-0.0015731
99.83,7.1667,1.6275,-0.010368,5.3286e-05,0.01404,3,-0.0013653
