Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
3.87,9.7767215423449,24.777735663362,1.05090325780045,-0.0953504742432645,0.00549049686284961,0.130596497110875,3
3.875,9.7834350907751,24.791149397647,1.05090325780045,-0.0953230511541305,0.00547868090529804,0.13055439932556,3
3.88,9.79014888265461,24.8045630100833,1.05427717600338,-0.0952956880109104,0.00546651754047831,0.130512301540245,3
3.885,9.79681761767672,24.8179990799402,1.05427717600338,-0.0952683725341854,0.00545963844195135,0.13047232871373,3
3.89,9.80348658424109,24.8314350348731,1.05764890390991,-0.0952410919723146,0.00545255104128128,0.130432355887215,3
3.895,9.81011042902319,24.8448932918292,1.05764890390991,-0.0952138166473439,0.00545759811979875,0.130397036790726,3
3.9,9.81673447872597,24.8583514479262,1.06101855210625,-0.0951865158003258,0.00546276026630254,0.130361717694236,3
3.905,9.82331336301375,24.8718317402644,1.06101855210625,-0.0951592254360205,0.00545333994969568,0.130320857614618,3
3.91,9.8298924847556,24.8853119167135,1.06438636273917,-0.0951319828541699,0.00544364652187149,0.130279997534999,3
3.915,9.83642640073032,24.8988140625441,1.06438636273917,-0.0951047719627738,0.00544069425821957,0.130241783130425,3
3.92,9.84296053914091,24.9123161007319,1.06775204755109,-0.0950775760688362,0.00543764729881937,0.130203568725851,3
3.925,9.84944940593288,24.9258399540198,1.06775204755109,-0.0950503641998811,0.00544714032218457,0.130170117359555,3
3.93,9.85593846774694,24.9393637137326,1.07111574421315,-0.0950231042669759,0.00545687364445272,0.130136665993258,3
3.935,9.86238221539027,24.9529091231507,1.07111574421315,-0.0949958333805249,0.00545145391509381,0.130097410549275,3
3.94,9.86882619225517,24.9664544235224,1.07447770054791,-0.0949685899970464,0.00544587201631622,0.130058155105291,3
3.945,9.87522481657199,24.980021206739,1.07447770054791,-0.094941358921184,0.00544655908430467,0.1300213247971,3
3.95,9.88162365628587,24.9935878883639,1.07783761461835,-0.0949141243987797,0.005447250687488,0.129984494488909,3
3.955,9.88797707947972,25.0071758982887,1.07783761461835,-0.0948868563376993,0.00546002844154233,0.129952218083053,3
3.96,9.89433069173078,25.0207638198134,1.08119561261533,-0.0948595235697503,0.00547313446583127,0.129919941677198,3
3.965,9.90063884697773,25.0343729041828,1.08119561261533,-0.0948321640447754,0.00547066140139453,0.129881666843928,3
3.97,9.90694722676205,25.0479818844713,1.08455193147113,-0.0948048170965185,0.00546810357742972,0.129843392010658,3
3.975,9.91321011328908,25.0616118607128,1.08455193147113,-0.0947774682803744,0.00547143497262543,0.129807369454796,3
3.98,9.91947321146221,25.0752417397024,1.0879062591471,-0.0947501026264884,0.00547483894194143,0.129771346898933,3
3.985,9.9256907873345,25.0888924448221,1.0879062591471,-0.094722764563262,0.00546031878527599,0.129728540089189,3
3.99,9.93190861509165,25.1025430352114,1.091258712836,-0.0946955001116095,0.00544539313828338,0.129685733279445,3
3.995,9.93808089069448,25.1162142829188,1.091258712836,-0.0946682965466357,0.00543598934984009,0.129645163371457,3
4,9.94425340537541,25.129885422685,1.09460893963114,-0.0946411406514022,0.00542632448184332,0.129604593463468,3
4.005,9.95038030897509,25.143577064379,1.09460893963114,-0.0946140012019591,0.00542946851027752,0.1295689518518,3
4.01,9.95650742292097,25.1572686119427,1.09795705592837,-0.0945868458347309,0.00543269184941125,0.129533310240131,3
4.015,9.96258888883284,25.1709804962901,1.09795705592837,-0.0945597109230829,0.00542122070204137,0.129492099242728,3
