1331893.147,6414585.481,2.281334643
1331893.035,6414585.63,2.215370397
1331892.887,6414585.741,2.498091542
1331892.776,6414585.871,2.277519048
1331892.59,6414585.982,2.603548447
1331892.497,6414586.112,2.191773086
1331892.35,6414586.241,2.421319651
1331892.257,6414586.39,2.128792145
1331892.164,6414586.482,2.361599841
1331892.071,6414586.612,2.191773086
1331891.905,6414586.723,2.55220116
1331891.812,6414586.853,2.191773086
1331891.72,6414586.964,2.262870313
1331891.571,6414587.094,2.424189866
1331891.479,6414587.224,2.186666275
1331891.349,6414587.353,2.360055476
1331891.256,6414587.446,2.356194488
1331891.145,6414587.594,2.214297439
1331890.978,6414587.706,2.550831434
1331890.886,6414587.817,2.262870313
1331890.793,6414587.946,2.195431747
1331890.645,6414588.058,2.493781228
1331890.552,6414588.187,2.195431751
1331890.441,6414588.299,2.351710216
1331890.311,6414588.428,2.360055473
1331890.181,6414588.521,2.520615898
1331890.052,6414588.669,2.287709703
1331889.922,6414588.78,2.43486993
1331889.811,6414588.91,2.277519048
1331889.718,6414589.04,2.191773085
1331889.551,6414589.133,2.633477888
1331889.459,6414589.281,2.126962557
1331889.273,6414589.373,2.682255366
1331889.143,6414589.503,2.356194491
1331889.051,6414589.633,2.186666275
1331888.902,6414589.763,2.424189866
1331888.81,6414589.911,2.126962557
1331888.662,6414590.022,2.498091547
1331888.551,6414590.134,2.351710217
1331888.421,6414590.263,2.360055472
1331888.309,6414590.411,2.218607754
1331888.18,6414590.523,2.426617261
1331888.087,6414590.671,2.131821349
1331887.976,6414590.782,2.356194492
1331887.846,6414590.893,2.434869931
1331887.717,6414591.041,2.287709702
1331887.568,6414591.153,2.497018585
1331887.494,6414591.282,2.091610497
1331887.364,6414591.412,2.35619449
1331887.253,6414591.523,2.356194488
1331887.142,6414591.653,2.277519048
1331887.012,6414591.764,2.43486993
1331886.864,6414591.894,2.420852437
1331886.808,6414592.024,1.977543399
1331886.716,6414592.135,2.262870313
1331886.604,6414592.246,2.360678763
1331886.493,6414592.375,2.281334644
1331886.382,6414592.505,2.277519048
1331886.271,6414592.635,2.277519048
1331886.197,6414592.783,2.034443936
1331886.16,6414592.932,1.814195212
1331886.049,6414593.08,2.214297435
1331886.011,6414593.228,1.822124112
1331885.863,6414593.358,2.420852437
1331885.733,6414593.469,2.434869934
1331885.622,6414593.58,2.356194488
1331885.511,6414593.71,2.277519048
1331885.4,6414593.821,2.356194488
1331885.27,6414593.97,2.288199117
1331885.122,6414594.099,2.424679276
1331885.029,6414594.21,2.268187118
1331884.881,6414594.34,2.420852437
1331884.788,6414594.489,2.128792142
1331884.659,6414594.618,2.356194491
1331884.529,6414594.73,2.430437938
1331884.418,6414594.859,2.281334644
1331884.288,6414595.007,2.291536544
1331884.177,6414595.137,2.277519048
1331884.065,6414595.267,2.281951039
1331884.01,6414595.415,1.926601846
1331883.899,6414595.545,2.277519048
1331883.732,6414595.674,2.483874494
1331883.602,6414595.804,2.356194491
1331883.472,6414595.915,2.43486993
1331883.324,6414596.045,2.420852437
1331883.176,6414596.175,2.420852437
1331883.083,6414596.323,2.131821349
1331882.935,6414596.453,2.420852437
1331882.824,6414596.583,2.277519048
1331882.675,6414596.712,2.4280132
1331882.546,6414596.842,2.352333506
1331882.471,6414596.972,2.09407465
1331882.342,6414597.101,2.356194491
1331882.231,6414597.231,2.277519048
1331882.157,6414597.379,2.034443936
1331882.064,6414597.509,2.191773085
1331881.953,6414597.639,2.277519045
1331881.823,6414597.769,2.35619449
1331881.656,6414597.899,2.480135064
1331881.582,6414598.028,2.091610497
1331881.415,6414598.158,2.480135063
1331881.286,6414598.269,2.431054336
1331881.174,6414598.38,2.360678767
1331881.045,6414598.529,2.284375778
1331880.915,6414598.639,2.43933572
1331880.767,6414598.751,2.493781228
1331880.693,6414598.881,2.088284068
1331880.526,6414598.992,2.554973177
1331880.396,6414599.122,2.356194488
1331880.303,6414599.233,2.268187118
1331880.173,6414599.363,2.356194491
1331880.063,6414599.493,2.273053258
1331879.951,6414599.622,2.285771718
1331879.822,6414599.752,2.352333506
1331879.747,6414599.881,2.097423599
1331879.636,6414600.011,2.277519048
1331879.525,6414600.123,2.351710217
1331879.396,6414600.252,2.356194487
1331879.266,6414600.382,2.35619449
1331879.117,6414600.493,2.501320814
1331879.006,6414600.641,2.214297436
1331878.876,6414600.753,2.430437943
1331878.747,6414600.882,2.356194487
1331878.617,6414601.03,2.291536543
1331878.524,6414601.16,2.191773086
1331878.413,6414601.308,2.214297436
1331878.283,6414601.438,2.35619449
1331878.172,6414601.568,2.277519048
1331878.024,6414601.698,2.420852437
1331877.783,6414601.938,2.358273489
1331877.69,6414602.087,2.128792142
1331877.598,6414602.217,2.186666279
1331877.486,6414602.346,2.285771721
1331877.394,6414602.476,2.186666279
1331877.264,6414602.605,2.360055473
1331877.116,6414602.735,2.420852437
1331877.023,6414602.847,2.26377559
1331876.856,6414602.958,2.554973177
1331876.615,6414603.217,2.320210029
1331876.541,6414603.347,2.088284068
1331876.411,6414603.495,2.291536543
1331876.337,6414603.625,2.088284068
1331876.171,6414603.736,2.552201164
1331876.097,6414603.866,2.088284065
1331876.022,6414603.996,2.094074649
1331875.874,6414604.126,2.420852437
1331875.615,6414604.385,2.356194491
1331875.485,6414604.496,2.43486993
1331875.374,6414604.644,2.214297436
1331875.263,6414604.756,2.351710217
1331875.133,6414604.885,2.360055476
1331875.04,6414605.033,2.131821349
1331874.892,6414605.145,2.493781228
1331874.799,6414605.293,2.131821349
1331874.67,6414605.423,2.352333503
1331874.54,6414605.571,2.291536543
1331874.484,6414605.7,1.980356615
1331874.41,6414605.83,2.088284068
1331874.243,6414606.108,2.111744648
1331874.113,6414606.238,2.356194491
1331874.021,6414606.349,2.262870308
1331873.891,6414606.46,2.434869934
1331873.613,6414606.701,2.427365024
1331873.446,6414606.813,2.550831437
1331873.224,6414607.072,2.2794226
1331873.039,6414607.368,2.129395642
1331872.946,6414607.48,2.263775588
1331872.835,6414607.628,2.214297439
1331872.612,6414607.906,2.246851903
1331872.538,6414608.017,2.158798932
1331872.39,6414608.147,2.420852437
1331872.186,6414608.425,2.20385698
1331872.056,6414608.573,2.291536543
1331871.945,6414608.685,2.351710217
1331871.797,6414608.795,2.502429911
1331871.667,6414608.925,2.356194491
1331871.538,6414609.055,2.352333506
1331871.426,6414609.185,2.281951039
1331871.297,6414609.315,2.352333502
1331871.111,6414609.444,2.535209768
1331871,6414609.592,2.214297436
1331870.87,6414609.722,2.35619449
1331870.741,6414609.87,2.287709703
1331870.611,6414610,2.35619449
1331870.463,6414610.149,2.352827499
1331870.314,6414610.296,2.362951144
1331870.184,6414610.426,2.356194491
1331870.073,6414610.575,2.211068166
1331869.981,6414610.704,2.190312139
1331869.758,6414610.983,2.245100015
1331869.684,6414611.112,2.091610497
1331869.592,6414611.242,2.186666279
1331869.351,6414611.52,2.285023955
1331869.24,6414611.668,2.214297436
1331869.128,6414611.797,2.285771717
1331869.036,6414611.927,2.186666279
1331868.924,6414612.076,2.215370396
1331868.85,6414612.205,2.091610497
1331868.739,6414612.354,2.211068167
1331868.646,6414612.484,2.191773086
1331868.554,6414612.613,2.190312138
1331868.461,6414612.761,2.13182135
1331868.406,6414612.91,1.924408604
1331868.332,6414613.039,2.091610497
1331868.257,6414613.169,2.094074649
1331868.22,6414613.299,1.848079726
1331868.165,6414613.447,1.926601846
1331868.128,6414613.558,1.89254688
1331868.146,6414613.688,1.433209591
1331868.128,6414613.818,1.708383063
1331868.109,6414613.948,1.71592265
1331868.109,6414614.077,1.570796327
1331868.09,6414614.225,1.698476329
1331868.109,6414614.374,1.443964047
1331868.109,6414614.466,1.570796327
1331868.035,6414614.578,2.154666724
1331868.016,6414614.67,1.774454851
1331867.979,6414614.763,1.949447417
1331868.072,6414614.893,0.9498195684
1331868.146,6414615.004,0.9827937213
1331868.257,6414615.133,0.8602580135
1331868.313,6414615.245,1.107148716
1331868.406,6414615.356,0.8734055357
1331868.517,6414615.467,0.7853981655
1331868.628,6414615.597,0.8640736051
1331868.795,6414615.671,0.4171126016
1331868.962,6414615.801,0.6614575899
1331869.073,6414615.912,0.7853981613
1331869.388,6414616.097,0.5310301062
1331869.517,6414616.19,0.6246354247
1331869.647,6414616.283,0.6209767551
1331869.814,6414616.357,0.4171126016
1331869.944,6414616.45,0.6209767607
1331870.129,6414616.542,0.4614831109
1331870.296,6414616.635,0.5081147612
1331870.481,6414616.727,0.4614831114
1331870.704,6414616.801,0.3204046603
1331870.834,6414616.894,0.6209767599
1331871,6414616.968,0.4193416477
1331871.148,6414617.061,0.5610250202
1331871.334,6414617.135,0.3786510918
1331871.538,6414617.209,0.3479836024
1331871.741,6414617.284,0.3539032136
1331871.927,6414617.357,0.374000892
1331872.075,6414617.413,0.3617292406
1331872.242,6414617.431,0.1073699229
1331872.464,6414617.487,0.2470973036
1331872.668,6414617.524,0.1794220956
1331872.853,6414617.58,0.2939344897
1331873.057,6414617.654,0.347983602
1331873.242,6414617.71,0.2939344894
1331873.483,6414617.802,0.3646689692
1331873.706,6414617.877,0.3244387207
1331873.947,6414617.932,0.2243731392
1331874.188,6414618.024,0.3646689689
1331874.447,6414618.099,0.2818656152
1331874.67,6414618.191,0.3912834781
1331874.91,6414618.265,0.2990844117
1331875.337,6414618.395,0.2955340248
1331875.577,6414618.469,0.2990844117
1331875.8,6414618.525,0.2460335184
1331876.06,6414618.599,0.2772833993
1331876.282,6414618.673,0.3217505547
1331876.504,6414618.748,0.3257991122
1331876.986,6414618.896,0.2979156713
1331877.264,6414618.951,0.1953194405
1331877.709,6414619.099,0.3210762457
1331877.968,6414619.155,0.212938349
1331878.172,6414619.266,0.4983157928
1331878.413,6414619.341,0.301703116
1331878.672,6414619.396,0.2092468557
1331878.895,6414619.452,0.2460335145
1331879.154,6414619.526,0.278299659
1331879.377,6414619.582,0.2460335184
1331879.84,6414619.711,0.2717264465
1331880.063,6414619.785,0.3204046603
1331880.303,6414619.841,0.2292319328
1331880.544,6414619.915,0.2979156714
