0.68,1.3261,19.997,1.1878,-0.095231,0.14051,0.054578,3,0.17765
0.69,1.9187,19.997,1.2065,-0.093888,0.14502,0.056328,3,0.17501
0.7,1.9474,20.006,1.225,-0.09251,0.14949,0.058066,3,0.17382
0.71,1.6075,20.006,1.2432,-0.091062,0.15397,0.059805,3,0.17388
0.72,2.2769,20.006,1.2611,-0.089562,0.15843,0.061538,3,0.17325
0.73,2.7732,20.006,1.2787,-0.088017,0.16286,0.06326,3,0.17219
0.74,2.3035,20.006,1.2959,-0.086435,0.16726,0.064968,3,0.17083
0.75,2.0444,20.006,1.3128,-0.084882,0.17156,0.066638,3,0.16698
0.76,3.0776,20.006,1.3295,-0.08332,0.1758,0.068284,3,0.1646
0.77,1.8882,20.006,1.3458,-0.081738,0.17998,0.06991,3,0.16267
0.78,2.4517,20.006,1.3618,-0.080194,0.18407,0.071496,3,0.15856
0.79,2.342,20.006,1.3775,-0.078649,0.18808,0.073056,3,0.15602
0.8,2.6389,20.021,1.3929,-0.077149,0.19199,0.074574,3,0.15175
0.81,2.4242,20.021,1.408,-0.075838,0.19565,0.075996,3,0.14229
0.82,1.9707,20.021,1.423,-0.074633,0.19916,0.07736,3,0.13632
0.83,2.6132,20.021,1.4377,-0.073438,0.20262,0.078701,3,0.13411
0.84,2.4722,20.021,1.4522,-0.07228,0.20599,0.08001,3,0.13091
0.85,1.9546,20.021,1.4665,-0.07111,0.20932,0.081306,3,0.12966
0.86,3.2897,20.021,1.4805,-0.069912,0.21264,0.082596,3,0.129
0.87,2.9005,20.021,1.4943,-0.068742,0.21589,0.083858,3,0.12616
0.88,2.4175,20.021,1.5078,-0.067561,0.21911,0.085107,3,0.12487
0.89,2.0435,20.021,1.5211,-0.066355,0.2223,0.086347,3,0.12405
0.9,2.5084,20.044,1.5342,-0.065183,0.22542,0.087558,3,0.12103
0.91,2.6077,20.044,1.5469,-0.063847,0.22865,0.088812,3,0.12544
0.92,2.7018,20.044,1.5594,-0.062441,0.23189,0.090072,3,0.12598
0.93,2.4339,20.044,1.5716,-0.061007,0.23511,0.091321,3,0.12492
0.94,2.4241,20.044,1.5834,-0.05956,0.23828,0.092553,3,0.12319
0.95,2.5443,20.044,1.595,-0.058108,0.2414,0.093765,3,0.1212
0.96,2.4212,20.044,1.6063,-0.056714,0.2444,0.094933,3,0.11682
0.97,3.0735,20.044,1.6174,-0.055339,0.24734,0.096073,3,0.11403
0.98,2.4178,20.044,1.6281,-0.05403,0.25016,0.097169,3,0.10957
0.99,2.9038,20.044,1.6387,-0.052741,0.25291,0.098238,3,0.10694
1,3.6856,20.075,1.6489,-0.051456,0.25562,0.099288,3,0.10496
1.01,2.7045,20.075,1.6593,-0.050882,0.25759,0.10005,3,0.076658
1.02,3.163,20.075,1.6696,-0.050589,0.25929,0.10071,3,0.065827
1.03,2.809,20.075,1.6798,-0.050343,0.26094,0.10135,3,0.064213
1.04,2.9276,20.075,1.6901,-0.050121,0.26257,0.10199,3,0.063517
1.05,2.5696,20.075,1.7002,-0.049857,0.26426,0.10264,3,0.065315
1.06,3.5595,20.075,1.7103,-0.04953,0.266,0.10332,3,0.06777
1.07,3.0339,20.075,1.7203,-0.049197,0.26775,0.104,3,0.067966
1.08,2.963,20.075,1.7302,-0.048818,0.26954,0.1047,3,0.069594
1.09,3.0066,20.075,1.74,-0.048381,0.27138,0.10541,3,0.071576
1.1,3.2538,20.114,1.7497,-0.047945,0.27322,0.10612,3,0.071242
1.11,2.9679,20.114,1.7592,-0.047231,0.27531,0.10694,3,0.081241
1.12,3.264,20.114,1.7685,-0.046392,0.2775,0.10779,3,0.085017
1.13,3.6349,20.114,1.7776,-0.04543,0.27977,0.10867,3,0.088426
1.14,3.9761,20.114,1.7865,-0.044412,0.28207,0.10956,3,0.089124
1.15,3.3234,20.114,1.7951,-0.043364,0.28435,0.11045,3,0.088727
1.16,2.5365,20.114,1.8036,-0.042297,0.28662,0.11133,3,0.087874
1.17,3.7529,20.114,1.8118,-0.041217,0.28885,0.1122,3,0.086802
1.18,3.2614,20.114,1.8198,-0.040186,0.291,0.11303,3,0.083357
1.19,3.7299,20.114,1.8276,-0.039165,0.29309,0.11385,3,0.081474
1.2,3.9008,20.163,1.8352,-0.038141,0.29516,0.11465,3,0.080142
1.21,3.5547,20.163,1.8427,-0.037324,0.29698,0.11536,3,0.070931
1.22,3.3363,20.163,1.85,-0.036567,0.29873,0.11603,3,0.067664
1.23,4.0345,20.163,1.8572,-0.035873,0.30038,0.11668,3,0.064388
1.24,3.3403,20.163,1.8643,-0.035181,0.30202,0.11731,3,0.063482
1.25,3.3969,20.163,1.8712,-0.03453,0.30359,0.11792,3,0.061109
1.26,3.9118,20.163,1.8781,-0.033875,0.30515,0.11853,3,0.060557
1.27,3.7191,20.163,1.8847,-0.033198,0.30671,0.11913,3,0.060588
1.28,3.0957,20.163,1.8913,-0.032557,0.30822,0.11972,3,0.058473
1.29,3.5392,20.163,1.8977,-0.031909,0.30971,0.1203,3,0.057949
1.3,3.8463,20.222,1.904,-0.031242,0.3112,0.12088,3,0.05794
1.31,3.8472,20.222,1.91,-0.030292,0.31294,0.12155,3,0.067608
1.32,4.0055,20.222,1.9158,-0.02924,0.31474,0.12225,3,0.070073
1.33,3.448,20.222,1.9213,-0.028155,0.31654,0.12295,3,0.069668
1.34,3.7544,20.222,1.9267,-0.027066,0.31829,0.12363,3,0.068205
1.35,3.4487,20.222,1.9318,-0.025982,0.32,0.1243,3,0.06638
1.36,4.1301,20.222,1.9367,-0.024968,0.3216,0.12492,3,0.062199
1.37,4.2667,20.222,1.9415,-0.023982,0.32314,0.12552,3,0.059649
1.38,3.8265,20.222,1.946,-0.02301,0.32463,0.12609,3,0.057732
1.39,4.006,20.222,1.9504,-0.022106,0.32601,0.12663,3,0.053789
1.4,4.3989,20.29,1.9546,-0.02123,0.32734,0.12715,3,0.051571
1.41,4.3322,20.29,1.9587,-0.020656,0.32834,0.12754,3,0.039111
1.42,4.3655,20.29,1.9628,-0.020178,0.32924,0.12789,3,0.034955
1.43,4.1143,20.29,1.9668,-0.019717,0.33012,0.12823,3,0.033968
1.44,4.3116,20.29,1.9707,-0.019304,0.33094,0.12854,3,0.031791
1.45,3.7761,20.29,1.9745,-0.01889,0.33175,0.12886,3,0.031534
1.46,4.3357,20.29,1.9783,-0.018458,0.33257,0.12918,3,0.031902
1.47,4.5661,20.29,1.9819,-0.018063,0.33335,0.12948,3,0.030149
1.48,4.1208,20.29,1.9855,-0.017664,0.33412,0.12978,3,0.030008
1.49,4.1799,20.29,1.989,-0.017307,0.33484,0.13006,3,0.028161
1.5,5.0824,20.368,1.9924,-0.016945,0.33557,0.13034,3,0.028079
1.51,4.4035,20.368,1.9961,-0.017245,0.33565,0.13037,3,0.0031655
1.52,4.5232,20.368,1.9999,-0.017793,0.33552,0.13032,3,-0.0049881
1.53,4.7052,20.368,2.0038,-0.018362,0.33541,0.13028,3,-0.0042497
1.54,4.1906,20.368,2.0078,-0.018871,0.3354,0.13028,3,-0.00051692
1.55,4.5554,20.368,2.0118,-0.019357,0.33544,0.13029,3,0.0017037
1.56,4.8298,20.368,2.016,-0.019773,0.33558,0.13035,3,0.0055322
1.57,4.6009,20.368,2.0202,-0.020168,0.33578,0.13042,3,0.0074615
1.58,4.5323,20.368,2.0245,-0.020497,0.33606,0.13053,3,0.010919
1.59,3.9554,20.368,2.0288,-0.020748,0.33644,0.13068,3,0.014723
1.6,4.3973,20.456,2.0331,-0.020978,0.33685,0.13084,3,0.016168
1.61,4.1057,20.456,2.037,-0.020195,0.33826,0.13139,3,0.054514
1.62,4.4374,20.456,2.0407,-0.019044,0.33998,0.13205,3,0.066787
1.63,4.8557,20.456,2.044,-0.017782,0.34175,0.13274,3,0.068774
1.64,4.7317,20.456,2.0471,-0.016504,0.34347,0.13341,3,0.067062
1.65,4.4458,20.456,2.05,-0.015242,0.34512,0.13405,3,0.064166
1.66,5.5175,20.456,2.0526,-0.014004,0.34669,0.13466,3,0.060969
1.67,4.5665,20.456,2.055,-0.012795,0.34818,0.13524,3,0.057752
1.68,4.7751,20.456,2.0571,-0.011614,0.34959,0.13579,3,0.054592
1.69,4.7539,20.456,2.0591,-0.010463,0.35091,0.1363,3,0.051503
1.7,5.0921,20.555,2.0608,-0.0092801,0.35222,0.13681,3,0.050713
1.71,5.312,20.555,2.0623,-0.0083316,0.35325,0.13721,3,0.04003
1.72,4.318,20.555,2.0637,-0.0074793,0.35415,0.13756,3,0.03496
1.73,4.5498,20.555,2.065,-0.0067286,0.35492,0.13786,3,0.029892
1.74,4.5013,20.555,2.0661,-0.0060183,0.35562,0.13813,3,0.027315
1.75,5.1587,20.555,2.0671,-0.0053858,0.35622,0.13837,3,0.023426
1.76,5.0318,20.555,2.068,-0.0047822,0.35678,0.13858,3,0.021514
1.77,5.0305,20.555,2.0688,-0.0041894,0.3573,0.13878,3,0.020335
1.78,5.0565,20.555,2.0695,-0.0036616,0.35774,0.13896,3,0.017156
1.79,5.3917,20.555,2.0701,-0.0031559,0.35815,0.13911,3,0.015702
1.8,5.1967,20.663,2.0706,-0.002656,0.35853,0.13926,3,0.014892
1.81,4.7987,20.663,2.0709,-0.0019523,0.35909,0.13948,3,0.021889
1.82,4.9823,20.663,2.0711,-0.0011844,0.35969,0.13971,3,0.023279
1.83,4.9524,20.663,2.0711,-0.00046797,0.36021,0.13992,3,0.02024
1.84,4.8906,20.663,2.0709,0.00021835,0.36068,0.1401,3,0.018103
1.85,5.3397,20.663,2.0707,0.00088425,0.3611,0.14026,3,0.01639
1.86,4.8201,20.663,2.0703,0.0014736,0.36143,0.14039,3,0.012628
1.87,5.2289,20.663,2.0699,0.0020293,0.3617,0.14049,3,0.010622
1.88,5.7442,20.663,2.0693,0.0025684,0.36194,0.14059,3,0.0093082
1.89,4.9199,20.663,2.0686,0.0030365,0.3621,0.14065,3,0.0060072
1.9,5.4693,20.782,2.0679,0.0034772,0.36221,0.14069,3,0.0044598
1.91,5.2753,20.782,2.0671,0.003941,0.36234,0.14074,3,0.0048477
1.92,5.2283,20.782,2.0662,0.0043503,0.36239,0.14076,3,0.0022903
1.93,6.0392,20.782,2.0652,0.0047391,0.36242,0.14077,3,0.0011014
1.94,5.3786,20.782,2.0641,0.0051206,0.36243,0.14078,3,0.00044167
1.95,5.1997,20.782,2.063,0.0054393,0.36238,0.14076,3,-0.0022772
1.96,5.2219,20.782,2.0618,0.005738,0.36229,0.14072,3,-0.0032841
1.97,5.346,20.782,2.0606,0.0060333,0.3622,0.14069,3,-0.0036478
1.98,5.6492,20.782,2.0593,0.0062703,0.36204,0.14063,3,-0.0060459
1.99,5.3143,20.782,2.058,0.0064922,0.36187,0.14056,3,-0.0067366
2,6.2124,20.911,2.0567,0.0066551,0.36164,0.14047,3,-0.0090363
2.01,5.777,20.911,2.0559,0.0055289,0.36017,0.1399,3,-0.056987
2.02,5.9533,20.911,2.0554,0.0040117,0.35839,0.13921,3,-0.068966
2.03,5.4693,20.911,2.0553,0.0024549,0.35666,0.13854,3,-0.067141
2.04,5.696,20.911,2.0555,0.00092223,0.35504,0.13791,3,-0.062937
2.05,5.9594,20.911,2.0559,-0.0005078,0.3536,0.13735,3,-0.05592
2.06,5.5931,20.911,2.0566,-0.0018724,0.3523,0.13684,3,-0.050552
2.07,5.6077,20.911,2.0575,-0.0031272,0.35118,0.13641,3,-0.043713
2.08,5.8246,20.911,2.0586,-0.0042595,0.35023,0.13604,3,-0.036669
2.09,5.8416,20.911,2.0599,-0.0053291,0.34941,0.13572,3,-0.032138
2.1,5.7098,21.05,2.0614,-0.0062985,0.34873,0.13545,3,-0.026369
2.11,6.1857,21.05,2.0625,-0.0059509,0.34936,0.1357,3,0.024425
2.12,6.5367,21.05,2.0633,-0.0051177,0.35043,0.13611,3,0.041644
2.13,6.6593,21.05,2.0639,-0.0041292,0.3516,0.13657,3,0.045618
2.14,5.6013,21.05,2.0643,-0.0030467,0.35281,0.13704,3,0.047038
2.15,6.6195,21.05,2.0644,-0.0019523,0.35398,0.13749,3,0.045259
2.16,6.6455,21.05,2.0644,-0.00087446,0.35507,0.13792,3,0.04243
2.17,6.2561,21.05,2.0641,0.00017749,0.35608,0.13831,3,0.03933
2.18,5.8576,21.05,2.0637,0.0012009,0.35702,0.13867,3,0.036217
2.19,6.3301,21.05,2.063,0.0021349,0.35781,0.13898,3,0.030927
2.2,6.4371,21.197,2.0623,0.0030207,0.35852,0.13926,3,0.027382
2.21,6.0094,21.197,2.0617,0.0030748,0.35838,0.13921,3,-0.0051845
2.22,6.2654,21.197,2.0611,0.0028544,0.35799,0.13905,3,-0.015344
2.23,6.2593,21.197,2.0607,0.0025177,0.3575,0.13886,3,-0.019077
2.24,6.6126,21.197,2.0604,0.0021834,0.35703,0.13868,3,-0.018174
2.25,6.4246,21.197,2.0601,0.0018913,0.35662,0.13852,3,-0.015815
2.26,6.0965,21.197,2.0598,0.0015916,0.35623,0.13837,3,-0.015408
2.27,6.7554,21.197,2.0596,0.0013266,0.35588,0.13823,3,-0.013435
2.28,6.763,21.197,2.0595,0.0011101,0.3556,0.13812,3,-0.011025
2.29,6.4192,21.197,2.0594,0.00088475,0.35532,0.13801,3,-0.010859
2.3,6.8261,21.354,2.0593,0.00069094,0.35508,0.13792,3,-0.0091863
2.31,6.7542,21.354,2.0594,-7.719e-05,0.3543,0.13762,3,-0.030121
2.32,6.676,21.354,2.0599,-0.00098944,0.35343,0.13728,3,-0.033914
2.33,6.0965,21.354,2.0604,-0.0019392,0.35257,0.13695,3,-0.033483
2.34,7.0149,21.354,2.0612,-0.002828,0.35181,0.13665,3,-0.029339
2.35,6.3215,21.354,2.0621,-0.003624,0.35119,0.13641,3,-0.024171
2.36,6.5556,21.354,2.0631,-0.004381,0.35065,0.1362,3,-0.02121
2.37,6.8667,21.354,2.0643,-0.0050593,0.35021,0.13603,3,-0.016877
2.38,7.0327,21.354,2.0655,-0.0056471,0.3499,0.13591,3,-0.012281
2.39,6.1852,21.354,2.0669,-0.0062039,0.34964,0.13581,3,-0.010094
2.4,6.7655,21.52,2.0683,-0.0066915,0.34947,0.13574,3,-0.0065574
2.41,6.4386,21.52,2.0695,-0.0064184,0.35005,0.13597,3,0.022544
2.42,7.2914,21.52,2.0706,-0.0058522,0.35089,0.13629,3,0.032729
2.43,6.8244,21.52,2.0715,-0.00518,0.3518,0.13665,3,0.035387
2.44,6.684,21.52,2.0722,-0.0044713,0.35271,0.137,3,0.035274
2.45,6.2092,21.52,2.0728,-0.0038108,0.35353,0.13732,3,0.031968
2.46,6.4796,21.52,2.0733,-0.0031653,0.3543,0.13762,3,0.030016
2.47,6.7193,21.52,2.0737,-0.002522,0.35504,0.13791,3,0.028601
2.48,7.3849,21.52,2.0739,-0.0019372,0.35569,0.13816,3,0.025121
2.49,6.8535,21.52,2.0741,-0.001369,0.35629,0.13839,3,0.023336
2.5,7.0337,21.694,2.0741,-0.00080217,0.35686,0.13861,3,0.022171
2.51,7.2056,21.694,2.074,-5.8845e-06,0.35762,0.13891,3,0.029613
2.52,7.0895,21.694,2.0737,0.0008039,0.35836,0.13919,3,0.02858
2.53,7.1809,21.694,2.0732,0.0016064,0.35905,0.13946,3,0.026771
2.54,7.349,21.694,2.0726,0.0023347,0.35963,0.13969,3,0.02251
2.55,7.158,21.694,2.0718,0.0030282,0.36014,0.13989,3,0.019883
2.56,7.3464,21.694,2.0709,0.0037024,0.3606,0.14007,3,0.01792
2.57,7.0922,21.694,2.07,0.0043024,0.36096,0.14021,3,0.013973
2.58,6.9529,21.694,2.0689,0.0048712,0.36126,0.14032,3,0.011786
2.59,7.4799,21.694,2.0677,0.0054252,0.36153,0.14043,3,0.010282
2.6,7.4803,21.878,2.0664,0.0059096,0.3617,0.14049,3,0.0067806
2.61,7.1152,21.878,2.0653,0.0057257,0.36122,0.14031,3,-0.018847
2.62,7.1,21.878,2.0644,0.005272,0.36049,0.14002,3,-0.028307
2.63,7.9776,21.878,2.0636,0.0047693,0.35974,0.13973,3,-0.029032
2.64,7.4836,21.878,2.0628,0.0042969,0.35905,0.13946,3,-0.026735
2.65,6.6011,21.878,2.0622,0.0038191,0.35839,0.13921,3,-0.025851
2.66,7.282,21.878,2.0616,0.0033825,0.35779,0.13897,3,-0.023247
2.67,7.706,21.878,2.0611,0.0030023,0.35727,0.13877,3,-0.020183
2.68,7.4942,21.878,2.0606,0.0026211,0.35677,0.13858,3,-0.019382
2.69,7.1731,21.878,2.0603,0.0022792,0.35633,0.13841,3,-0.017099
2.7,7.6786,22.069,2.0599,0.0019902,0.35596,0.13826,3,-0.014405
2.71,6.9197,22.069,2.0597,0.0016709,0.35557,0.13811,3,-0.014926
2.72,7.8331,22.069,2.0595,0.0013794,0.35523,0.13798,3,-0.013237
2.73,7.9197,22.069,2.0593,0.001076,0.3549,0.13785,3,-0.013086
2.74,7.3977,22.069,2.0592,0.00080771,0.35461,0.13774,3,-0.01118
2.75,7.6855,22.069,2.0591,0.00059028,0.35438,0.13765,3,-0.0087644
2.76,8.1369,22.069,2.0591,0.00036684,0.35416,0.13757,3,-0.0085752
2.77,7.4608,22.069,2.0591,0.00017771,0.35398,0.1375,3,-0.0068796
2.78,7.8369,22.069,2.0591,-2.3654e-05,0.3538,0.13743,3,-0.0069909
2.79,7.6318,22.069,2.0592,-0.00019306,0.35366,0.13737,3,-0.0054378
2.8,7.8951,22.269,2.0593,-0.00031555,0.35358,0.13734,3,-0.0033972
2.81,8.6682,22.269,2.0594,-0.00035611,0.35357,0.13734,3,-0.00015129
2.82,8.2918,22.269,2.0594,-0.00033795,0.35363,0.13736,3,0.0020656
2.83,7.5685,22.269,2.0594,-0.00027239,0.35372,0.13739,3,0.0037452
2.84,7.5019,22.269,2.0595,-0.00022575,0.3538,0.13742,3,0.0028668
2.85,7.3933,22.269,2.0595,-0.00016044,0.35389,0.13746,3,0.0034284
2.86,7.981,22.269,2.0595,-6.3275e-05,0.354,0.1375,3,0.0044465
2.87,8.3522,22.269,2.0595,8.5096e-06,0.35408,0.13754,3,0.0032765
2.88,7.6267,22.269,2.0594,9.5638e-05,0.35418,0.13757,3,0.0036767
2.89,7.702,22.269,2.0594,0.00015213,0.35424,0.1376,3,0.0023396
2.9,8.3188,22.477,2.0593,0.00022281,0.35431,0.13762,3,0.0027355
2.91,8.2669,22.477,2.0595,-0.0003127,0.3538,0.13742,3,-0.01997
2.92,8.3422,22.477,2.0599,-0.0010724,0.35309,0.13715,3,-0.027252
2.93,8.2449,22.477,2.0604,-0.0018431,0.35242,0.13689,3,-0.026174
2.94,8.0202,22.477,2.061,-0.0025495,0.35185,0.13667,3,-0.022294
2.95,7.9364,22.477,2.0618,-0.0032299,0.35133,0.13647,3,-0.019989
2.96,7.8654,22.477,2.0627,-0.0038395,0.35092,0.1363,3,-0.016096
2.97,8.0531,22.477,2.0637,-0.0043651,0.35061,0.13619,3,-0.011867
2.98,7.7946,22.477,2.0648,-0.0048658,0.35035,0.13609,3,-0.010016
2.99,8.0647,22.477,2.0659,-0.0053029,0.35018,0.13602,3,-0.0067909
3,8.0747,22.692,2.0671,-0.0056644,0.35009,0.13599,3,-0.0032555
3.01,7.9356,22.692,2.0678,-0.0045597,0.35143,0.1365,3,0.051851
3.02,8.3712,22.692,2.068,-0.0029493,0.35319,0.13719,3,0.06829
3.03,8.5235,22.692,2.0679,-0.0012138,0.35498,0.13788,3,0.069611
3.04,8.9951,22.692,2.0674,0.00050907,0.35667,0.13854,3,0.065618
3.05,8.6249,22.692,2.0666,0.0021143,0.35816,0.13912,3,0.057803
3.06,7.8525,22.692,2.0656,0.0036311,0.35948,0.13963,3,0.051368
3.07,8.4766,22.692,2.0643,0.0050739,0.36066,0.14009,3,0.045699
3.08,7.6456,22.692,2.0627,0.0063895,0.36164,0.14047,3,0.038239
3.09,8.1892,22.692,2.0609,0.0076228,0.36248,0.1408,3,0.032744
3.1,8.4256,22.914,2.0589,0.008792,0.36321,0.14108,3,0.02813
3.11,8.5262,22.914,2.0568,0.0097806,0.36371,0.14127,3,0.019335
3.12,8.6565,22.914,2.0545,0.010677,0.36407,0.14141,3,0.014229
3.13,8.6534,22.914,2.052,0.011518,0.36435,0.14152,3,0.010643
3.14,8.368,22.914,2.0494,0.012255,0.36449,0.14158,3,0.0054441
3.15,8.6822,22.914,2.0467,0.012935,0.36454,0.1416,3,0.0021949
3.16,8.4314,22.914,2.0439,0.013518,0.36448,0.14157,3,-0.0024837
3.17,8.2813,22.914,2.041,0.01405,0.36435,0.14152,3,-0.0051548
3.18,8.4024,22.914,2.038,0.014552,0.36417,0.14145,3,-0.0070139
3.19,7.8649,22.914,2.0349,0.01497,0.36389,0.14134,3,-0.010782
3.2,8.9093,23.144,2.0318,0.015349,0.36356,0.14122,3,-0.012739
3.21,8.6686,23.144,2.0291,0.014348,0.3619,0.14057,3,-0.06451
3.22,9.0546,23.144,2.0269,0.012909,0.35988,0.13979,3,-0.078439
3.23,8.6206,23.144,2.0249,0.011403,0.35788,0.13901,3,-0.077765
3.24,7.863,23.144,2.0233,0.0099014,0.35596,0.13826,3,-0.07437
3.25,8.9424,23.144,2.0219,0.0084862,0.35421,0.13758,3,-0.068001
3.26,8.6461,23.144,2.0207,0.0071217,0.35259,0.13695,3,-0.063187
3.27,9.1005,23.144,2.0198,0.0058533,0.35112,0.13638,3,-0.056834
3.28,8.7871,23.144,2.0191,0.0046948,0.34983,0.13588,3,-0.050214
3.29,8.2861,23.144,2.0186,0.0035871,0.34864,0.13542,3,-0.046049
3.3,8.5098,23.381,2.0183,0.0025686,0.3476,0.13502,3,-0.040594
3.31,8.9716,23.381,2.0173,0.0035537,0.34852,0.13537,3,0.035857
3.32,9.1172,23.381,2.0159,0.0052317,0.35005,0.13597,3,0.059519
3.33,8.8005,23.381,2.0141,0.007084,0.35166,0.1366,3,0.06255
3.34,8.7968,23.381,2.0118,0.0089234,0.35317,0.13718,3,0.058331
3.35,8.7781,23.381,2.0093,0.010629,0.35445,0.13768,3,0.049717
